FSIPost
Falmouth Scientific, Inc.
1140 Route 28A, PO Box 315
Cataumet, MA 02534-0315 U.S.A.
Phone: (508) 564 - 7640
FAX:   (508) 564 - 7643

Calibrated Data Text File: C:\deproas_meso\d2_7050.txt

    SCANS     PRES        TEMP        COND        OXCU        OXTM        FLUO        OBS        SAL*        DEN*        SV*        DEPTH*   
   4130      2.5363     22.6746     52.1897   1543.0000    168.0000      0.0000    103.0000     36.1927     24.9434   1529.9656      2.5146
   4131      2.5614     22.6746     52.1902   1543.0000    168.0000      0.0000    103.0000     36.1931     24.9438   1529.9664      2.5394
   4132      2.5766     22.6746     52.1901   1535.0000    168.0000      0.0000    123.0000     36.1930     24.9438   1529.9666      2.5545
   4133      2.5858     22.6746     52.1904   1535.0000    168.0000      0.0000    123.0000     36.1932     24.9440   1529.9670      2.5636
   4134      2.5520     22.6746     52.1906   1535.0000    168.0000      0.0000    123.0000     36.1934     24.9440   1529.9667      2.5301
   4135      2.5316     22.6751     52.1903   1535.0000    168.0000      0.0000    123.0000     36.1928     24.9433   1529.9669      2.5098
   4136      2.4798     22.6751     52.1902   1535.0000    168.0000      0.0000    123.0000     36.1926     24.9430   1529.9659      2.4585
   4137      2.4484     22.6751     52.1897   1554.0000    168.0000      0.0000    102.0000     36.1923     24.9426   1529.9650      2.4274
   4138      2.4294     22.6751     52.1894   1554.0000    168.0000      0.0000    102.0000     36.1920     24.9423   1529.9644      2.4085
   4139      2.4178     22.6751     52.1884   1554.0000    168.0000      0.0000    102.0000     36.1913     24.9417   1529.9634      2.3971
   4140      2.3715     22.6751     52.1890   1554.0000    168.0000      0.0000    102.0000     36.1918     24.9418   1529.9631      2.3511
   4141      2.3827     22.6746     52.1894   1554.0000    168.0000      0.0000    102.0000     36.1925     24.9426   1529.9628      2.3622
   4142      2.3895     22.6746     52.1896   1554.0000    168.0000      0.0000    102.0000     36.1926     24.9427   1529.9631      2.3690
   4143      2.3936     22.6746     52.1897   1554.0000    168.0000      0.0000    102.0000     36.1927     24.9428   1529.9633      2.3731
   4144      2.3961     22.6751     52.1894   1554.0000    168.0000      0.0000    102.0000     36.1921     24.9422   1529.9639      2.3756
   4145      2.3583     22.6746     52.1900   1554.0000    168.0000      0.0000    102.0000     36.1930     24.9428   1529.9629      2.3381
   4146      2.3354     22.6751     52.1896   1554.0000    168.0000      0.0000    102.0000     36.1922     24.9420   1529.9630      2.3153
   4147      2.3215     22.6746     52.1889   1541.0000    168.0000      0.0000    107.0000     36.1921     24.9421   1529.9614      2.3015
   4148      2.3130     22.6746     52.1885   1541.0000    168.0000      0.0000    107.0000     36.1918     24.9418   1529.9609      2.2932
   4149      2.3079     22.6741     52.1879   1541.0000    168.0000      0.0000    107.0000     36.1917     24.9419   1529.9595      2.2881
   4150      2.3048     22.6736     52.1875   1541.0000    168.0000      0.0000    107.0000     36.1919     24.9421   1529.9583      2.2850
   4151      2.3029     22.6731     52.1865   1541.0000    168.0000      0.0000    107.0000     36.1915     24.9419   1529.9565      2.2831
   4152      2.2624     22.6731     52.1855   1552.0000    169.0000      0.0000     91.0000     36.1907     24.9411   1529.9551      2.2430
   4153      2.2772     22.6726     52.1841   1552.0000    169.0000      0.0000     91.0000     36.1900     24.9408   1529.9532      2.2577
   4154      2.2862     22.6721     52.1828   1552.0000    169.0000      0.0000     91.0000     36.1895     24.9406   1529.9515      2.2666
   4155      2.2916     22.6716     52.1833   1552.0000    169.0000      0.0000     91.0000     36.1902     24.9413   1529.9512      2.2720
   4156      2.2949     22.6711     52.1831   1552.0000    169.0000      0.0000     91.0000     36.1905     24.9417   1529.9502      2.2752
   4157      2.2969     22.6706     52.1830   1552.0000    169.0000      0.0000     91.0000     36.1909     24.9421   1529.9493      2.2772
   4158      2.2981     22.6706     52.1830   1552.0000    169.0000      0.0000     91.0000     36.1908     24.9421   1529.9493      2.2784
   4159      2.2989     22.6701     52.1834   1552.0000    169.0000      0.0000     91.0000     36.1915     24.9428   1529.9489      2.2791
   4160      2.2993     22.6701     52.1840   1552.0000    169.0000      0.0000     91.0000     36.1920     24.9432   1529.9493      2.2796
   4161      2.2996     22.6701     52.1836   1552.0000    169.0000      0.0000     91.0000     36.1917     24.9429   1529.9490      2.2799
   4162      2.2997     22.6696     52.1833   1549.0000    168.0000      0.0000     99.0000     36.1919     24.9432   1529.9480      2.2800
   4163      2.2998     22.6696     52.1828   1549.0000    168.0000      0.0000     99.0000     36.1915     24.9429   1529.9475      2.2801
   4164      2.2999     22.6691     52.1828   1549.0000    168.0000      0.0000     99.0000     36.1919     24.9434   1529.9468      2.2802
   4165      2.2999     22.6691     52.1829   1549.0000    168.0000      0.0000     99.0000     36.1920     24.9434   1529.9468      2.2802
   4166      2.2606     22.6686     52.1829   1549.0000    168.0000      0.0000     99.0000     36.1924     24.9437   1529.9453      2.2412
   4167      2.2368     22.6686     52.1829   1544.0000    168.0000      0.0000    123.0000     36.1924     24.9436   1529.9449      2.2176
   4168      2.2223     22.6686     52.1825   1544.0000    168.0000      0.0000    123.0000     36.1921     24.9434   1529.9443      2.2032
   4169      2.2135     22.6686     52.1815   1544.0000    168.0000      0.0000    123.0000     36.1913     24.9427   1529.9434      2.1945
   4170      2.2082     22.6686     52.1817   1544.0000    168.0000      0.0000    123.0000     36.1915     24.9428   1529.9435      2.1893
   4171      2.2050     22.6686     52.1818   1544.0000    168.0000      0.0000    123.0000     36.1916     24.9428   1529.9435      2.1861
   4172      2.2030     22.6686     52.1818   1544.0000    168.0000      0.0000    123.0000     36.1916     24.9429   1529.9435      2.1841
   4173      2.2018     22.6681     52.1819   1544.0000    168.0000      0.0000    123.0000     36.1921     24.9433   1529.9426      2.1829
   4174      2.2011     22.6676     52.1811   1544.0000    168.0000      0.0000    123.0000     36.1919     24.9433   1529.9412      2.1822
   4175      2.2400     22.6676     52.1810   1544.0000    168.0000      0.0000    123.0000     36.1918     24.9435   1529.9418      2.2208
   4176      2.2243     22.6671     52.1810   1544.0000    168.0000      0.0000    123.0000     36.1922     24.9438   1529.9407      2.2052
   4177      2.2147     22.6666     52.1810   1556.0000    168.0000      0.0000     98.0000     36.1926     24.9442   1529.9396      2.1957
   4178      2.2483     22.6661     52.1805   1556.0000    168.0000      0.0000     98.0000     36.1927     24.9446   1529.9390      2.2290
   4179      2.2686     22.6656     52.1803   1556.0000    168.0000      0.0000     98.0000     36.1929     24.9450   1529.9384      2.2492
   4180      2.3203     22.6651     52.1801   1556.0000    168.0000      0.0000     98.0000     36.1932     24.9456   1529.9382      2.3004
   4181      2.3910     22.6646     52.1797   1556.0000    168.0000      0.0000     98.0000     36.1932     24.9460   1529.9381      2.3705
   4182      2.4339     22.6646     52.1794   1570.0000    168.0000      0.0000     96.0000     36.1929     24.9460   1529.9386      2.4130
   4183      2.4599     22.6646     52.1788   1570.0000    168.0000      0.0000     96.0000     36.1925     24.9458   1529.9385      2.4388
   4184      2.4757     22.6641     52.1785   1570.0000    168.0000      0.0000     96.0000     36.1926     24.9461   1529.9376      2.4544
   4185      2.4853     22.6646     52.1786   1570.0000    168.0000      0.0000     96.0000     36.1923     24.9458   1529.9387      2.4639
   4186      2.4911     22.6641     52.1791   1570.0000    168.0000      0.0000     96.0000     36.1931     24.9466   1529.9385      2.4697
   4187      2.5339     22.6641     52.1794   1570.0000    168.0000      0.0000     96.0000     36.1934     24.9469   1529.9395      2.5122
   4188      2.5599     22.6636     52.1792   1570.0000    168.0000      0.0000     96.0000     36.1936     24.9474   1529.9388      2.5380
   4189      2.5757     22.6636     52.1791   1570.0000    168.0000      0.0000     96.0000     36.1935     24.9474   1529.9390      2.5536
   4190      2.5853     22.6636     52.1794   1570.0000    168.0000      0.0000     96.0000     36.1938     24.9476   1529.9395      2.5631
   4191      2.5911     22.6636     52.1796   1570.0000    168.0000      0.0000     96.0000     36.1939     24.9477   1529.9397      2.5688
   4192      2.5946     22.6636     52.1793   1551.0000    168.0000      0.0000     91.0000     36.1937     24.9476   1529.9395      2.5723
   4193      2.5967     22.6636     52.1796   1551.0000    168.0000      0.0000     91.0000     36.1939     24.9477   1529.9397      2.5744
   4194      2.5980     22.6641     52.1797   1551.0000    168.0000      0.0000     91.0000     36.1936     24.9473   1529.9407      2.5757
   4195      2.5988     22.6641     52.1802   1551.0000    168.0000      0.0000     91.0000     36.1939     24.9476   1529.9412      2.5765
   4196      2.5993     22.6641     52.1805   1551.0000    168.0000      0.0000     91.0000     36.1941     24.9478   1529.9414      2.5770
   4197      2.5996     22.6641     52.1810   1557.0000    168.0000      0.0000    141.0000     36.1946     24.9481   1529.9419      2.5773
   4198      2.5997     22.6641     52.1814   1557.0000    168.0000      0.0000    141.0000     36.1949     24.9484   1529.9421      2.5774
   4199      2.5605     22.6641     52.1816   1557.0000    168.0000      0.0000    141.0000     36.1950     24.9483   1529.9417      2.5385
   4200      2.5367     22.6646     52.1825   1557.0000    168.0000      0.0000    141.0000     36.1953     24.9483   1529.9429      2.5149
   4201      2.5223     22.6651     52.1831   1557.0000    168.0000      0.0000    141.0000     36.1954     24.9481   1529.9440      2.5006
   4202      2.5135     22.6656     52.1838   1557.0000    168.0000      0.0000    141.0000     36.1955     24.9481   1529.9453      2.4919
   4203      2.5082     22.6661     52.1842   1557.0000    168.0000      0.0000    141.0000     36.1955     24.9478   1529.9464      2.4867
   4204      2.5050     22.6666     52.1845   1557.0000    168.0000      0.0000    141.0000     36.1953     24.9475   1529.9474      2.4835
   4205      2.4637     22.6671     52.1851   1557.0000    168.0000      0.0000    141.0000     36.1953     24.9472   1529.9480      2.4425
   4206      2.4386     22.6676     52.1846   1557.0000    168.0000      0.0000    141.0000     36.1945     24.9464   1529.9481      2.4177
   4207      2.4234     22.6676     52.1839   1551.0000    168.0000      0.0000     98.0000     36.1940     24.9459   1529.9473      2.4026
   4208      2.3749     22.6676     52.1835   1551.0000    168.0000      0.0000     98.0000     36.1937     24.9455   1529.9462      2.3545
   4209      2.3061     22.6671     52.1833   1551.0000    168.0000      0.0000     98.0000     36.1940     24.9455   1529.9440      2.2863
   4210      2.2643     22.6671     52.1831   1551.0000    168.0000      0.0000     98.0000     36.1939     24.9453   1529.9431      2.2449
   4211      2.2390     22.6671     52.1831   1551.0000    168.0000      0.0000     98.0000     36.1938     24.9451   1529.9426      2.2198
   4212      2.2237     22.6671     52.1830   1543.0000    168.0000      0.0000    102.0000     36.1938     24.9450   1529.9424      2.2046
   4213      2.1750     22.6671     52.1830   1543.0000    168.0000      0.0000    102.0000     36.1938     24.9448   1529.9415      2.1563
   4214      2.1061     22.6671     52.1829   1543.0000    168.0000      0.0000    102.0000     36.1938     24.9445   1529.9404      2.0881
   4215      2.1037     22.6676     52.1829   1543.0000    168.0000      0.0000    102.0000     36.1933     24.9440   1529.9412      2.0857
   4216      2.0629     22.6676     52.1833   1543.0000    168.0000      0.0000    102.0000     36.1937     24.9441   1529.9408      2.0452
   4217      2.0382     22.6676     52.1836   1543.0000    168.0000      0.0000    102.0000     36.1938     24.9441   1529.9407      2.0207
   4218      2.0231     22.6681     52.1833   1543.0000    168.0000      0.0000    102.0000     36.1932     24.9435   1529.9410      2.0058
   4219      2.0140     22.6681     52.1831   1543.0000    168.0000      0.0000    102.0000     36.1931     24.9433   1529.9407      1.9968
   4220      2.0085     22.6681     52.1831   1543.0000    168.0000      0.0000    102.0000     36.1931     24.9433   1529.9406      1.9913
   4221      2.0052     22.6686     52.1826   1543.0000    168.0000      0.0000    102.0000     36.1923     24.9425   1529.9409      1.9880
   4222      1.9638     22.6691     52.1823   1545.0000    168.0000      0.0000    104.0000     36.1917     24.9417   1529.9408      1.9469
   4223      1.9780     22.6691     52.1826   1545.0000    168.0000      0.0000    104.0000     36.1919     24.9419   1529.9413      1.9611
   4224      1.9867     22.6696     52.1831   1545.0000    168.0000      0.0000    104.0000     36.1918     24.9418   1529.9427      1.9696
   4225      1.9919     22.6701     52.1842   1545.0000    168.0000      0.0000    104.0000     36.1923     24.9420   1529.9446      1.9748
   4226      2.0344     22.6706     52.1853   1545.0000    168.0000      0.0000    104.0000     36.1927     24.9424   1529.9470      2.0170
   4227      2.0602     22.6711     52.1859   1547.0000    169.0000      0.0000     98.0000     36.1928     24.9424   1529.9487      2.0426
   4228      2.1152     22.6716     52.1863   1547.0000    169.0000      0.0000     98.0000     36.1927     24.9424   1529.9508      2.0971
   4229      2.1092     22.6716     52.1858   1547.0000    169.0000      0.0000     98.0000     36.1922     24.9421   1529.9503      2.0911
   4230      2.1056     22.6721     52.1858   1547.0000    169.0000      0.0000     98.0000     36.1919     24.9416   1529.9510      2.0875
   4231      2.1034     22.6721     52.1851   1547.0000    169.0000      0.0000     98.0000     36.1913     24.9412   1529.9504      2.0854
   4232      2.1021     22.6716     52.1846   1547.0000    169.0000      0.0000     98.0000     36.1913     24.9414   1529.9492      2.0840
   4233      2.1013     22.6716     52.1843   1547.0000    169.0000      0.0000     98.0000     36.1911     24.9412   1529.9490      2.0832
   4234      2.1401     22.6711     52.1846   1547.0000    169.0000      0.0000     98.0000     36.1917     24.9419   1529.9490      2.1217
   4235      2.1637     22.6711     52.1855   1547.0000    169.0000      0.0000     98.0000     36.1924     24.9426   1529.9501      2.1451
   4236      2.1780     22.6716     52.1861   1547.0000    169.0000      0.0000     98.0000     36.1924     24.9425   1529.9517      2.1593
   4237      2.2260     22.6716     52.1860   1556.0000    169.0000      0.0000     97.0000     36.1924     24.9427   1529.9524      2.2069
   4238      2.2551     22.6716     52.1856   1556.0000    169.0000      0.0000     97.0000     36.1920     24.9426   1529.9525      2.2358
   4239      2.2728     22.6711     52.1845   1556.0000    169.0000      0.0000     97.0000     36.1916     24.9425   1529.9510      2.2533
   4240      2.2835     22.6706     52.1843   1556.0000    169.0000      0.0000     97.0000     36.1918     24.9428   1529.9502      2.2639
   4241      2.2900     22.6706     52.1845   1556.0000    169.0000      0.0000     97.0000     36.1920     24.9430   1529.9506      2.2703
   4242      2.3333     22.6706     52.1847   1531.0000    168.0000      0.0000     96.0000     36.1921     24.9433   1529.9514      2.3133
   4243      2.3202     22.6706     52.1848   1531.0000    168.0000      0.0000     96.0000     36.1922     24.9433   1529.9513      2.3003
   4244      2.3122     22.6706     52.1848   1531.0000    168.0000      0.0000     96.0000     36.1923     24.9433   1529.9512      2.2924
   4245      2.3074     22.6706     52.1856   1531.0000    168.0000      0.0000     96.0000     36.1929     24.9437   1529.9518      2.2876
   4246      2.3045     22.6711     52.1861   1531.0000    168.0000      0.0000     96.0000     36.1929     24.9436   1529.9530      2.2847
   4247      2.3421     22.6711     52.1864   1531.0000    168.0000      0.0000     96.0000     36.1931     24.9439   1529.9539      2.3220
   4248      2.3649     22.6716     52.1866   1531.0000    168.0000      0.0000     96.0000     36.1928     24.9436   1529.9552      2.3446
   4249      2.3393     22.6716     52.1867   1531.0000    168.0000      0.0000     96.0000     36.1929     24.9436   1529.9548      2.3193
   4250      2.3239     22.6721     52.1872   1531.0000    168.0000      0.0000     96.0000     36.1929     24.9433   1529.9558      2.3039
   4251      2.3145     22.6721     52.1871   1531.0000    168.0000      0.0000     96.0000     36.1928     24.9432   1529.9556      2.2946
   4252      2.3088     22.6726     52.1870   1544.0000    168.0000      0.0000    114.0000     36.1923     24.9427   1529.9563      2.2890
   4253      2.3053     22.6726     52.1870   1544.0000    168.0000      0.0000    114.0000     36.1923     24.9427   1529.9562      2.2855
   4254      2.3032     22.6726     52.1870   1544.0000    168.0000      0.0000    114.0000     36.1923     24.9426   1529.9562      2.2835
   4255      2.3020     22.6726     52.1865   1544.0000    168.0000      0.0000    114.0000     36.1919     24.9424   1529.9558      2.2822
   4256      2.3405     22.6726     52.1867   1544.0000    168.0000      0.0000    114.0000     36.1920     24.9426   1529.9565      2.3205
   4257      2.3639     22.6726     52.1868   1535.0000    169.0000      0.0000     99.0000     36.1921     24.9428   1529.9570      2.3437
   4258      2.3781     22.6726     52.1868   1535.0000    169.0000      0.0000     99.0000     36.1921     24.9429   1529.9573      2.3577
   4259      2.3474     22.6726     52.1861   1535.0000    169.0000      0.0000     99.0000     36.1916     24.9423   1529.9561      2.3272
   4260      2.3681     22.6726     52.1864   1535.0000    169.0000      0.0000     99.0000     36.1918     24.9426   1529.9567      2.3478
   4261      2.3413     22.6726     52.1862   1535.0000    169.0000      0.0000     99.0000     36.1917     24.9424   1529.9561      2.3212
   4262      2.3250     22.6726     52.1861   1535.0000    169.0000      0.0000     99.0000     36.1916     24.9422   1529.9558      2.3051
   4263      2.3152     22.6726     52.1860   1535.0000    169.0000      0.0000     99.0000     36.1915     24.9421   1529.9556      2.2953
   4264      2.3486     22.6726     52.1860   1535.0000    169.0000      0.0000     99.0000     36.1915     24.9423   1529.9561      2.3284
   4265      2.4081     22.6726     52.1863   1535.0000    169.0000      0.0000     99.0000     36.1918     24.9427   1529.9573      2.3875
   4266      2.4443     22.6721     52.1866   1535.0000    169.0000      0.0000     99.0000     36.1923     24.9435   1529.9573      2.4233
   4267      2.4662     22.6716     52.1863   1540.0000    169.0000      0.0000    119.0000     36.1925     24.9438   1529.9565      2.4451
   4268      2.4795     22.6711     52.1854   1540.0000    169.0000      0.0000    119.0000     36.1922     24.9438   1529.9552      2.4582
   4269      2.5269     22.6706     52.1844   1540.0000    169.0000      0.0000    119.0000     36.1919     24.9439   1529.9543      2.5052
   4270      2.5557     22.6701     52.1830   1540.0000    169.0000      0.0000    119.0000     36.1912     24.9436   1529.9528      2.5337
   4271      2.6125     22.6691     52.1814   1540.0000    169.0000      0.0000    119.0000     36.1907     24.9438   1529.9507      2.5900
   4272      2.6469     22.6681     52.1800   1560.0000    169.0000      0.0000    100.0000     36.1905     24.9441   1529.9484      2.6242
   4273      2.6678     22.6676     52.1788   1560.0000    169.0000      0.0000    100.0000     36.1899     24.9439   1529.9469      2.6449
   4274      2.6805     22.6666     52.1773   1560.0000    169.0000      0.0000    100.0000     36.1896     24.9440   1529.9441      2.6575
   4275      2.7275     22.6656     52.1775   1560.0000    169.0000      0.0000    100.0000     36.1906     24.9452   1529.9434      2.7041
   4276      2.7560     22.6651     52.1777   1560.0000    169.0000      0.0000    100.0000     36.1911     24.9459   1529.9432      2.7324
   4277      2.7733     22.6646     52.1774   1560.0000    169.0000      0.0000    100.0000     36.1913     24.9462   1529.9424      2.7495
   4278      2.8232     22.6641     52.1772   1560.0000    169.0000      0.0000    100.0000     36.1915     24.9468   1529.9423      2.7989
   4279      2.8534     22.6641     52.1775   1560.0000    169.0000      0.0000    100.0000     36.1917     24.9471   1529.9430      2.8289
   4280      2.8717     22.6631     52.1780   1560.0000    169.0000      0.0000    100.0000     36.1930     24.9484   1529.9421      2.8471
   4281      2.9222     22.6631     52.1784   1560.0000    169.0000      0.0000    100.0000     36.1932     24.9488   1529.9432      2.8971
   4282      2.9528     22.6631     52.1782   1551.0000    169.0000      0.0000     97.0000     36.1931     24.9488   1529.9436      2.9275
   4283      2.9714     22.6626     52.1781   1551.0000    169.0000      0.0000     97.0000     36.1934     24.9493   1529.9429      2.9459
   4284      2.9826     22.6621     52.1780   1551.0000    169.0000      0.0000     97.0000     36.1938     24.9497   1529.9423      2.9571
   4285      2.9501     22.6621     52.1776   1551.0000    169.0000      0.0000     97.0000     36.1934     24.9494   1529.9413      2.9248
   4286      2.9304     22.6621     52.1773   1551.0000    169.0000      0.0000     97.0000     36.1932     24.9491   1529.9408      2.9053
   4287      2.9184     22.6621     52.1772   1549.0000    169.0000      0.0000    119.0000     36.1931     24.9490   1529.9404      2.8934
   4288      2.9112     22.6621     52.1771   1549.0000    169.0000      0.0000    119.0000     36.1930     24.9489   1529.9402      2.8862
   4289      2.9068     22.6621     52.1770   1549.0000    169.0000      0.0000    119.0000     36.1930     24.9488   1529.9401      2.8818
   4290      2.9041     22.6616     52.1770   1549.0000    169.0000      0.0000    119.0000     36.1934     24.9493   1529.9392      2.8792
   4291      2.8631     22.6616     52.1773   1549.0000    169.0000      0.0000    119.0000     36.1937     24.9493   1529.9388      2.8386
   4292      2.8383     22.6616     52.1780   1549.0000    169.0000      0.0000    119.0000     36.1942     24.9496   1529.9390      2.8140
   4293      2.7839     22.6621     52.1783   1549.0000    169.0000      0.0000    119.0000     36.1941     24.9491   1529.9392      2.7600
   4294      2.7509     22.6621     52.1782   1549.0000    169.0000      0.0000    119.0000     36.1940     24.9489   1529.9386      2.7273
   4295      2.7309     22.6621     52.1781   1549.0000    169.0000      0.0000    119.0000     36.1939     24.9488   1529.9381      2.7074
   4296      2.6794     22.6621     52.1788   1549.0000    169.0000      0.0000    119.0000     36.1945     24.9490   1529.9380      2.6564
   4297      2.6481     22.6621     52.1796   1547.0000    168.0000      0.0000    103.0000     36.1951     24.9493   1529.9381      2.6254
   4298      2.5899     22.6621     52.1801   1547.0000    168.0000      0.0000    103.0000     36.1956     24.9494   1529.9376      2.5676
   4299      2.5545     22.6626     52.1797   1547.0000    168.0000      0.0000    103.0000     36.1948     24.9485   1529.9375      2.5326
   4300      2.4937     22.6626     52.1805   1547.0000    168.0000      0.0000    103.0000     36.1955     24.9488   1529.9373      2.4723
   4301      2.4175     22.6626     52.1811   1547.0000    168.0000      0.0000    103.0000     36.1959     24.9488   1529.9364      2.3968
   4302      2.3319     22.6631     52.1814   1544.0000    169.0000      0.0000    284.0000     36.1958     24.9482   1529.9362      2.3119
   4303      2.2800     22.6636     52.1816   1544.0000    169.0000      0.0000    284.0000     36.1956     24.9476   1529.9363      2.2605
   4304      2.2485     22.6641     52.1817   1544.0000    169.0000      0.0000    284.0000     36.1953     24.9471   1529.9368      2.2292
   4305      2.1901     22.6646     52.1830   1544.0000    169.0000      0.0000    284.0000     36.1958     24.9472   1529.9376      2.1713
   4306      2.1546     22.6656     52.1841   1544.0000    169.0000      0.0000    284.0000     36.1959     24.9468   1529.9397      2.1362
   4307      2.1331     22.6661     52.1848   1544.0000    169.0000      0.0000    284.0000     36.1961     24.9467   1529.9408      2.1148
   4308      2.0808     22.6671     52.1857   1544.0000    169.0000      0.0000    284.0000     36.1959     24.9460   1529.9423      2.0629
   4309      2.0490     22.6676     52.1861   1544.0000    169.0000      0.0000    284.0000     36.1959     24.9457   1529.9430      2.0314
   4310      1.9904     22.6686     52.1865   1544.0000    169.0000      0.0000    284.0000     36.1953     24.9447   1529.9440      1.9733
   4311      1.9548     22.6691     52.1866   1544.0000    169.0000      0.0000    284.0000     36.1950     24.9443   1529.9443      1.9380
   4312      1.9332     22.6696     52.1864   1539.0000    169.0000      0.0000    116.0000     36.1944     24.9435   1529.9446      1.9167
   4313      1.8808     22.6706     52.1866   1539.0000    169.0000      0.0000    116.0000     36.1938     24.9425   1529.9456      1.8647
   4314      1.8490     22.6716     52.1867   1539.0000    169.0000      0.0000    116.0000     36.1931     24.9416   1529.9469      1.8332
   4315      1.7904     22.6716     52.1864   1539.0000    169.0000      0.0000    116.0000     36.1928     24.9412   1529.9456      1.7750
   4316      1.7942     22.6716     52.1866   1539.0000    169.0000      0.0000    116.0000     36.1930     24.9413   1529.9458      1.7788
   4317      1.8358     22.6716     52.1867   1545.0000    169.0000      0.0000     99.0000     36.1931     24.9415   1529.9467      1.8201
   4318      1.8611     22.6721     52.1864   1545.0000    169.0000      0.0000     99.0000     36.1924     24.9410   1529.9476      1.8451
   4319      1.8370     22.6721     52.1858   1545.0000    169.0000      0.0000     99.0000     36.1920     24.9405   1529.9467      1.8213
   4320      1.8225     22.6721     52.1862   1545.0000    169.0000      0.0000     99.0000     36.1923     24.9407   1529.9469      1.8068
   4321      1.8136     22.6726     52.1861   1545.0000    169.0000      0.0000     99.0000     36.1918     24.9402   1529.9474      1.7981
   4322      1.8083     22.6726     52.1860   1545.0000    169.0000      0.0000     99.0000     36.1917     24.9401   1529.9473      1.7928
   4323      1.8050     22.6726     52.1860   1545.0000    169.0000      0.0000     99.0000     36.1917     24.9401   1529.9471      1.7895
   4324      1.8424     22.6721     52.1856   1545.0000    169.0000      0.0000     99.0000     36.1917     24.9404   1529.9465      1.8266
   4325      1.9044     22.6721     52.1790   1545.0000    169.0000      0.0000     99.0000     36.1866     24.9368   1529.9420      1.8881
   4326      1.9027     22.6721     52.1518   1545.0000    169.0000      0.0000     99.0000     36.1654     24.9207   1529.9187      1.8864
   4327      1.9016     22.6716     52.1290   1537.0000    169.0000      0.0000    115.0000     36.1480     24.9076   1529.8983      1.8853
   4328      1.9403     22.6706     52.1243   1537.0000    169.0000      0.0000    115.0000     36.1451     24.9059   1529.8932      1.9237
   4329      2.0032     22.6691     52.1458   1537.0000    169.0000      0.0000    115.0000     36.1631     24.9202   1529.9102      1.9860
   4330      2.0413     22.6681     52.1580   1537.0000    169.0000      0.0000    115.0000     36.1735     24.9286   1529.9197      2.0238
   4331      2.1037     22.6671     52.1659   1537.0000    169.0000      0.0000    115.0000     36.1804     24.9344   1529.9257      2.0857
   4332      2.1809     22.6666     52.1702   1528.0000    168.0000      0.0000    110.0000     36.1842     24.9377   1529.9298      2.1622
   4333      2.2278     22.6661     52.1725   1528.0000    168.0000      0.0000    110.0000     36.1864     24.9397   1529.9318      2.2087
   4334      2.2562     22.6651     52.1734   1528.0000    168.0000      0.0000    110.0000     36.1879     24.9413   1529.9314      2.2368
   4335      2.2734     22.6646     52.1748   1528.0000    168.0000      0.0000    110.0000     36.1894     24.9427   1529.9320      2.2539
   4336      2.2839     22.6641     52.1756   1528.0000    168.0000      0.0000    110.0000     36.1905     24.9437   1529.9320      2.2643
   4337      2.3296     22.6641     52.1761   1528.0000    168.0000      0.0000    110.0000     36.1909     24.9441   1529.9332      2.3096
   4338      2.3573     22.6636     52.1761   1528.0000    168.0000      0.0000    110.0000     36.1912     24.9447   1529.9327      2.3371
   4339      2.3741     22.6636     52.1756   1528.0000    168.0000      0.0000    110.0000     36.1908     24.9445   1529.9327      2.3537
   4340      2.3843     22.6636     52.1757   1528.0000    168.0000      0.0000    110.0000     36.1909     24.9446   1529.9330      2.3638
   4341      2.4298     22.6631     52.1754   1528.0000    168.0000      0.0000    110.0000     36.1911     24.9450   1529.9326      2.4090
   4342      2.4574     22.6626     52.1752   1523.0000    169.0000      0.0000    100.0000     36.1913     24.9455   1529.9320      2.4363
   4343      2.5135     22.6616     52.1747   1523.0000    169.0000      0.0000    100.0000     36.1917     24.9463   1529.9309      2.4920
   4344      2.5476     22.6611     52.1740   1523.0000    169.0000      0.0000    100.0000     36.1916     24.9465   1529.9301      2.5257
   4345      2.6075     22.6606     52.1732   1523.0000    169.0000      0.0000    100.0000     36.1914     24.9467   1529.9294      2.5852
   4346      2.6046     22.6601     52.1727   1523.0000    169.0000      0.0000    100.0000     36.1914     24.9469   1529.9282      2.5822
   4347      2.6028     22.6601     52.1724   1537.0000    169.0000      0.0000     91.0000     36.1912     24.9467   1529.9279      2.5804
   4348      2.6017     22.6596     52.1722   1537.0000    169.0000      0.0000     91.0000     36.1914     24.9470   1529.9269      2.5794
   4349      2.6404     22.6591     52.1713   1537.0000    169.0000      0.0000     91.0000     36.1911     24.9471   1529.9259      2.6177
   4350      2.6638     22.6586     52.1712   1537.0000    169.0000      0.0000     91.0000     36.1914     24.9476   1529.9253      2.6410
   4351      2.6781     22.6586     52.1715   1537.0000    169.0000      0.0000     91.0000     36.1916     24.9478   1529.9258      2.6551
   4352      2.6867     22.6586     52.1716   1537.0000    169.0000      0.0000     91.0000     36.1918     24.9480   1529.9261      2.6636
   4353      2.6919     22.6586     52.1717   1537.0000    169.0000      0.0000     91.0000     36.1919     24.9481   1529.9263      2.6688
   4354      2.6951     22.6586     52.1718   1537.0000    169.0000      0.0000     91.0000     36.1919     24.9481   1529.9264      2.6720
   4355      2.7364     22.6586     52.1723   1537.0000    169.0000      0.0000     91.0000     36.1922     24.9485   1529.9275      2.7129
