FSIPost
Falmouth Scientific, Inc.
1140 Route 28A, PO Box 315
Cataumet, MA 02534-0315 U.S.A.
Phone: (508) 564 - 7640
FAX:   (508) 564 - 7643

Calibrated Data Text File: C:\deproas_meso\d2_7052.txt

    SCANS     PRES        TEMP        COND        OXCU        OXTM        FLUO        OBS        SAL*        DEN*        SV*        DEPTH*   
   5635    100.2373     16.9714     46.3198   1054.0000    177.0000      0.0000     78.0000     36.2309     26.9070   1515.8198     99.3539
   5636    100.2620     16.9699     46.3178   1054.0000    177.0000      0.0000     78.0000     36.2304     26.9071   1515.8152     99.3783
   5637    100.2769     16.9679     46.3158   1054.0000    177.0000      0.0000     78.0000     36.2305     26.9077   1515.8096     99.3931
   5638    100.2860     16.9659     46.3126   1054.0000    177.0000      0.0000     78.0000     36.2295     26.9075   1515.8026     99.4021
   5639    100.2915     16.9639     46.3103   1054.0000    177.0000      0.0000     78.0000     36.2292     26.9078   1515.7964     99.4076
   5640    100.3342     16.9619     46.3089   1060.0000    177.0000      0.0000     69.0000     36.2298     26.9089   1515.7917     99.4499
   5641    100.3601     16.9604     46.3088   1060.0000    177.0000      0.0000     69.0000     36.2311     26.9103   1515.7892     99.4755
   5642    100.4151     16.9584     46.3104   1060.0000    177.0000      0.0000     69.0000     36.2342     26.9135   1515.7877     99.5301
   5643    100.4485     16.9594     46.3109   1060.0000    177.0000      0.0000     69.0000     36.2337     26.9130   1515.7908     99.5632
   5644    100.4688     16.9594     46.3104   1060.0000    177.0000      0.0000     69.0000     36.2333     26.9128   1515.7905     99.5832
   5645    100.4811     16.9594     46.3098   1059.0000    176.0000      0.0000     57.0000     36.2327     26.9124   1515.7902     99.5954
   5646    100.5279     16.9594     46.3101   1059.0000    176.0000      0.0000     57.0000     36.2330     26.9128   1515.7913     99.6418
   5647    100.5562     16.9589     46.3119   1059.0000    176.0000      0.0000     57.0000     36.2351     26.9146   1515.7926     99.6699
   5648    100.5735     16.9614     46.3213   1059.0000    176.0000      0.0000     57.0000     36.2410     26.9187   1515.8071     99.6870
   5649    100.6233     16.9659     46.3297   1059.0000    176.0000      0.0000     57.0000     36.2443     26.9204   1515.8252     99.7363
   5650    100.6535     16.9694     46.3360   1059.0000    176.0000      0.0000     57.0000     36.2467     26.9215   1515.8389     99.7662
   5651    100.6718     16.9719     46.3390   1059.0000    176.0000      0.0000     57.0000     36.2471     26.9213   1515.8472     99.7844
   5652    100.6829     16.9744     46.3385   1059.0000    176.0000      0.0000     57.0000     36.2444     26.9186   1515.8517     99.7954
   5653    100.7290     16.9764     46.3386   1059.0000    176.0000      0.0000     57.0000     36.2426     26.9170   1515.8564     99.8411
   5654    100.7569     16.9779     46.3390   1059.0000    176.0000      0.0000     57.0000     36.2416     26.9160   1515.8602     99.8688
   5655    100.8132     16.9799     46.3385   1050.0000    177.0000      0.0000     65.0000     36.2394     26.9140   1515.8645     99.9246
   5656    100.8474     16.9814     46.3370   1050.0000    177.0000      0.0000     65.0000     36.2367     26.9117   1515.8665     99.9584
   5657    100.9074     16.9829     46.3341   1050.0000    177.0000      0.0000     65.0000     36.2328     26.9087   1515.8676    100.0179
   5658    100.9438     16.9814     46.3316   1050.0000    177.0000      0.0000     65.0000     36.2319     26.9085   1515.8627    100.0540
   5659    100.9659     16.9799     46.3305   1050.0000    177.0000      0.0000     65.0000     36.2322     26.9092   1515.8589    100.0759
   5660    101.0187     16.9789     46.3298   1051.0000    177.0000      0.0000     70.0000     36.2325     26.9099   1515.8571    100.1282
   5661    101.0507     16.9784     46.3298   1051.0000    177.0000      0.0000     70.0000     36.2329     26.9105   1515.8566    100.1599
   5662    101.0701     16.9784     46.3301   1051.0000    177.0000      0.0000     70.0000     36.2333     26.9108   1515.8573    100.1791
   5663    101.0819     16.9784     46.3304   1051.0000    177.0000      0.0000     70.0000     36.2335     26.9110   1515.8577    100.1908
   5664    101.0890     16.9779     46.3297   1051.0000    177.0000      0.0000     70.0000     36.2333     26.9111   1515.8562    100.1978
   5665    101.0933     16.9769     46.3281   1051.0000    177.0000      0.0000     70.0000     36.2328     26.9110   1515.8528    100.2021
   5666    101.0959     16.9754     46.3260   1051.0000    177.0000      0.0000     70.0000     36.2323     26.9109   1515.8477    100.2047
   5667    101.1369     16.9739     46.3235   1051.0000    177.0000      0.0000     70.0000     36.2315     26.9108   1515.8429    100.2453
   5668    101.1617     16.9739     46.3224   1051.0000    177.0000      0.0000     70.0000     36.2305     26.9102   1515.8422    100.2699
   5669    101.1768     16.9739     46.3214   1051.0000    177.0000      0.0000     70.0000     36.2296     26.9095   1515.8414    100.2848
   5670    101.1859     16.9704     46.3180   1053.0000    177.0000      0.0000     88.0000     36.2297     26.9105   1515.8313    100.2939
   5671    101.2308     16.9639     46.3116   1053.0000    177.0000      0.0000     88.0000     36.2300     26.9125   1515.8129    100.3384
   5672    101.2974     16.9544     46.3010   1053.0000    177.0000      0.0000     88.0000     36.2292     26.9145   1515.7847    100.4043
   5673    101.3378     16.9509     46.2938   1053.0000    177.0000      0.0000     88.0000     36.2261     26.9131   1515.7712    100.4444
   5674    101.3623     16.9479     46.2887   1053.0000    177.0000      0.0000     88.0000     36.2242     26.9125   1515.7606    100.4686
   5675    101.3771     16.9449     46.2852   1066.0000    176.0000      0.0000     63.0000     36.2238     26.9130   1515.7513    100.4833
   5676    101.4255     16.9434     46.2826   1066.0000    176.0000      0.0000     63.0000     36.2229     26.9129   1515.7467    100.5312
   5677    101.4548     16.9419     46.2815   1066.0000    176.0000      0.0000     63.0000     36.2233     26.9136   1515.7430    100.5603
   5678    101.5119     16.9409     46.2808   1066.0000    176.0000      0.0000     63.0000     36.2236     26.9143   1515.7413    100.6169
   5679    101.5859     16.9404     46.2823   1066.0000    176.0000      0.0000     63.0000     36.2253     26.9162   1515.7432    100.6903
   5680    101.6308     16.9399     46.2845   1066.0000    176.0000      0.0000     63.0000     36.2276     26.9182   1515.7450    100.7347
   5681    101.6974     16.9399     46.2861   1066.0000    176.0000      0.0000     63.0000     36.2291     26.9196   1515.7478    100.8007
   5682    101.7378     16.9404     46.2864   1066.0000    176.0000      0.0000     63.0000     36.2288     26.9195   1515.7496    100.8407
   5683    101.8016     16.9409     46.2822   1066.0000    176.0000      0.0000     63.0000     36.2247     26.9165   1515.7474    100.9040
   5684    101.8403     16.9414     46.2808   1066.0000    176.0000      0.0000     63.0000     36.2230     26.9152   1515.7477    100.9424
   5685    101.8638     16.9414     46.2804   1056.0000    176.0000      0.0000     57.0000     36.2226     26.9150   1515.7477    100.9656
   5686    101.9567     16.9409     46.2801   1056.0000    176.0000      0.0000     57.0000     36.2228     26.9157   1515.7479    101.0577
   5687    102.0918     16.9404     46.2800   1056.0000    176.0000      0.0000     57.0000     36.2231     26.9166   1515.7489    101.1916
   5688    102.2131     16.9379     46.2716   1056.0000    176.0000      0.0000     57.0000     36.2179     26.9138   1515.7375    101.3117
   5689    102.2866     16.9329     46.2579   1056.0000    176.0000      0.0000     57.0000     36.2104     26.9095   1515.7151    101.3846
   5690    102.3312     16.9264     46.2382   1053.0000    176.0000      0.0000     66.0000     36.1989     26.9025   1515.6832    101.4288
   5691    102.3976     16.9189     46.2124   1053.0000    176.0000      0.0000     66.0000     36.1830     26.8924   1515.6437    101.4946
   5692    102.4773     16.9099     46.1803   1053.0000    176.0000      0.0000     66.0000     36.1628     26.8794   1515.5948    101.5735
   5693    102.5649     16.8849     46.1254   1053.0000    176.0000      0.0000     66.0000     36.1370     26.8660   1515.4918    101.6604
   5694    102.6574     16.8575     46.1012   1053.0000    176.0000      0.0000     66.0000     36.1404     26.8756   1515.4148    101.7520
   5695    102.7529     16.8355     46.0865   1053.0000    176.0000      0.0000     66.0000     36.1473     26.8866   1515.3583    101.8466
   5696    102.8108     16.8190     46.0693   1053.0000    176.0000      0.0000     66.0000     36.1470     26.8906   1515.3093    101.9040
   5697    102.8852     16.8075     46.0423   1053.0000    176.0000      0.0000     66.0000     36.1336     26.8834   1515.2606    101.9778
   5698    102.9304     16.7880     46.0193   1053.0000    176.0000      0.0000     66.0000     36.1309     26.8861   1515.1997    102.0225
   5699    102.9971     16.7695     45.9916   1053.0000    176.0000      0.0000     66.0000     36.1231     26.8849   1515.1362    102.0887
   5700    103.0770     16.7435     45.9634   1047.0000    177.0000      0.0000     69.0000     36.1216     26.8903   1515.0576    102.1678
   5701    103.1647     16.7090     45.9364   1047.0000    177.0000      0.0000     69.0000     36.1289     26.9045   1514.9636    102.2547
   5702    103.2573     16.6665     45.9118   1047.0000    177.0000      0.0000     69.0000     36.1455     26.9278   1514.8562    102.3465
   5703    103.3528     16.6510     45.8725   1047.0000    177.0000      0.0000     69.0000     36.1248     26.9160   1514.7872    102.4411
   5704    103.4107     16.6240     45.8132   1047.0000    177.0000      0.0000     69.0000     36.0968     26.9012   1514.6744    102.4985
   5705    103.4458     16.5990     45.7600   1052.0000    177.0000      0.0000     60.0000     36.0722     26.8884   1514.5714    102.5333
   5706    103.4672     16.5755     45.7277   1052.0000    177.0000      0.0000     60.0000     36.0649     26.8884   1514.4922    102.5544
   5707    103.4801     16.5530     45.7254   1052.0000    177.0000      0.0000     60.0000     36.0832     26.9079   1514.4454    102.5672
   5708    103.4879     16.5395     45.7292   1052.0000    177.0000      0.0000     60.0000     36.0987     26.9230   1514.4226    102.5750
   5709    103.5320     16.5290     45.7330   1052.0000    177.0000      0.0000     60.0000     36.1115     26.9356   1514.4064    102.6187
   5710    103.5588     16.5205     45.7361   1052.0000    177.0000      0.0000     60.0000     36.1220     26.9458   1514.3932    102.6452
   5711    103.5750     16.5140     45.7380   1052.0000    177.0000      0.0000     60.0000     36.1295     26.9532   1514.3824    102.6613
   5712    103.5848     16.5095     45.7388   1052.0000    177.0000      0.0000     60.0000     36.1343     26.9579   1514.3745    102.6711
   5713    103.5908     16.5040     45.7400   1052.0000    177.0000      0.0000     60.0000     36.1403     26.9639   1514.3649    102.6770
   5714    103.5944     16.4995     45.7412   1052.0000    177.0000      0.0000     60.0000     36.1454     26.9689   1514.3572    102.6805
   5715    103.6360     16.4960     45.7430   1047.0000    176.0000      0.0000     61.0000     36.1503     26.9736   1514.3529    102.7217
   5716    103.6612     16.4935     45.7458   1047.0000    176.0000      0.0000     61.0000     36.1549     26.9779   1514.3511    102.7467
   5717    103.6764     16.4925     45.7498   1047.0000    176.0000      0.0000     61.0000     36.1594     26.9816   1514.3534    102.7618
   5718    103.6857     16.4935     45.7526   1047.0000    176.0000      0.0000     61.0000     36.1610     26.9827   1514.3584    102.7710
   5719    103.6520     16.4940     45.7555   1047.0000    176.0000      0.0000     61.0000     36.1631     26.9840   1514.3618    102.7376
   5720    103.6315     16.4945     45.7647   1045.0000    177.0000      0.0000     66.0000     36.1708     26.9898   1514.3719    102.7173
   5721    103.6191     16.4955     45.7833   1045.0000    177.0000      0.0000     66.0000     36.1864     27.0014   1514.3927    102.7050
   5722    103.6116     16.4970     45.8138   1045.0000    177.0000      0.0000     66.0000     36.2121     27.0208   1514.4268    102.6976
   5723    103.6070     16.4970     45.8383   1045.0000    177.0000      0.0000     66.0000     36.2338     27.0374   1514.4517    102.6931
   5724    103.6043     16.5030     45.8558   1045.0000    177.0000      0.0000     66.0000     36.2439     27.0438   1514.4814    102.6903
   5725    103.6026     16.5130     45.8775   1045.0000    177.0000      0.0000     66.0000     36.2541     27.0492   1514.5233    102.6887
   5726    103.6016     16.5265     45.9087   1045.0000    177.0000      0.0000     66.0000     36.2695     27.0579   1514.5819    102.6876
   5727    103.5616     16.5435     45.9541   1045.0000    177.0000      0.0000     66.0000     36.2942     27.0727   1514.6611    102.6480
   5728    103.5767     16.5610     45.9894   1045.0000    177.0000      0.0000     66.0000     36.3096     27.0804   1514.7321    102.6630
   5729    103.5465     16.5825     46.0100   1045.0000    177.0000      0.0000     66.0000     36.3084     27.0742   1514.7950    102.6331
   5730    103.5282     16.6100     46.0214   1051.0000    176.0000      0.0000     65.0000     36.2935     27.0561   1514.8606    102.6150
   5731    103.5171     16.6425     46.0275   1051.0000    176.0000      0.0000     65.0000     36.2694     27.0298   1514.9307    102.6040
   5732    103.5497     16.6810     46.0304   1051.0000    176.0000      0.0000     65.0000     36.2371     26.9960   1515.0101    102.6363
   5733    103.6089     16.6885     46.0290   1051.0000    176.0000      0.0000     65.0000     36.2290     26.9883   1515.0244    102.6949
   5734    103.6054     16.6940     46.0230   1051.0000    176.0000      0.0000     65.0000     36.2188     26.9791   1515.0292    102.6914
   5735    103.6033     16.6965     46.0131   1053.0000    176.0000      0.0000     63.0000     36.2078     26.9700   1515.0239    102.6893
   5736    103.6413     16.6965     45.9992   1053.0000    176.0000      0.0000     63.0000     36.1955     26.9607   1515.0105    102.7270
   5737    103.7038     16.6940     45.9814   1053.0000    176.0000      0.0000     63.0000     36.1820     26.9512   1514.9884    102.7889
   5738    103.7416     16.6875     45.9635   1053.0000    176.0000      0.0000     63.0000     36.1720     26.9453   1514.9580    102.8264
   5739    103.7646     16.6830     45.9530   1053.0000    176.0000      0.0000     63.0000     36.1668     26.9425   1514.9388    102.8492
   5740    103.7785     16.6695     45.9325   1053.0000    176.0000      0.0000     63.0000     36.1609     26.9412   1514.8916    102.8630
   5741    103.8263     16.6480     45.8917   1053.0000    176.0000      0.0000     63.0000     36.1443     26.9338   1514.8085    102.9104
   5742    103.8947     16.6180     45.8245   1053.0000    176.0000      0.0000     63.0000     36.1119     26.9164   1514.6819    102.9781
   5743    103.9361     16.5905     45.7912   1053.0000    176.0000      0.0000     63.0000     36.1073     26.9196   1514.5942    103.0191
   5744    104.0399     16.5665     45.7549   1053.0000    176.0000      0.0000     63.0000     36.0968     26.9176   1514.5114    103.1220
   5745    104.1423     16.5380     45.7195   1058.0000    176.0000      0.0000     58.0000     36.0912     26.9205   1514.4204    103.2234
   5746    104.2437     16.5050     45.6870   1058.0000    176.0000      0.0000     58.0000     36.0922     26.9296   1514.3234    103.3239
   5747    104.3052     16.4670     45.6595   1058.0000    176.0000      0.0000     58.0000     36.1021     26.9464   1514.2207    103.3849
   5748    104.4212     16.4516     45.6388   1058.0000    176.0000      0.0000     58.0000     36.0978     26.9473   1514.1705    103.4998
   5749    104.5309     16.4386     45.6259   1058.0000    176.0000      0.0000     58.0000     36.0980     26.9510   1514.1333    103.6085
   5750    104.6368     16.4286     45.6173   1039.0000    176.0000      0.0000     71.0000     36.0994     26.9549   1514.1063    103.7135
   5751    104.7403     16.4216     45.6109   1039.0000    176.0000      0.0000     71.0000     36.1000     26.9575   1514.0874    103.8161
   5752    104.8032     16.4171     45.6050   1039.0000    176.0000      0.0000     71.0000     36.0988     26.9579   1514.0735    103.8783
   5753    104.8806     16.4081     45.6007   1039.0000    176.0000      0.0000     71.0000     36.1031     26.9637   1514.0524    103.9551
   5754    104.9276     16.4041     45.6098   1039.0000    176.0000      0.0000     71.0000     36.1149     26.9739   1514.0546    104.0016
   5755    104.9954     16.4011     45.6158   1039.0000    176.0000      0.0000     71.0000     36.1228     26.9810   1514.0558    104.0688
   5756    105.0759     16.3996     45.6076   1039.0000    176.0000      0.0000     71.0000     36.1169     26.9771   1514.0458    104.1486
   5757    105.2034     16.3986     45.5798   1039.0000    176.0000      0.0000     71.0000     36.0931     26.9596   1514.0173    104.2750
   5758    105.3201     16.3721     45.4280   1039.0000    176.0000      0.0000     71.0000     35.9822     26.8811   1513.8109    104.3906
   5759    105.3909     16.2966     45.2538   1039.0000    176.0000      0.0000     71.0000     35.8953     26.8325   1513.4822    104.4607
   5760    105.4732     16.1996     45.0993   1031.0000    176.0000      0.0000     74.0000     35.8452     26.8170   1513.1299    104.5423
   5761    105.5624     16.0811     44.9879   1031.0000    176.0000      0.0000     74.0000     35.8528     26.8509   1512.7776    104.6307
   5762    105.6953     15.9402     44.9345   1031.0000    176.0000      0.0000     74.0000     35.9327     26.9456   1512.4395    104.7623
   5763    105.8152     15.9027     44.8986   1031.0000    176.0000      0.0000     74.0000     35.9344     26.9562   1512.3281    104.8811
   5764    105.8879     15.8722     44.8721   1031.0000    176.0000      0.0000     74.0000     35.9383     26.9665   1512.2399    104.9532
   5765    105.9714     15.8447     44.8505   1044.0000    176.0000      0.0000     57.0000     35.9439     26.9775   1512.1631    105.0359
   5766    106.0220     15.8202     44.8300   1044.0000    176.0000      0.0000     57.0000     35.9477     26.9863   1512.0928    105.0861
   5767    106.0920     15.7987     44.8092   1044.0000    176.0000      0.0000     57.0000     35.9486     26.9923   1512.0286    105.1555
   5768    106.0952     15.7787     44.7959   1044.0000    176.0000      0.0000     57.0000     35.9548     27.0016   1511.9741    105.1586
   5769    106.1364     15.7622     44.7893   1044.0000    176.0000      0.0000     57.0000     35.9639     27.0126   1511.9344    105.1995
   5770    106.1614     15.7482     44.7885   1044.0000    176.0000      0.0000     57.0000     35.9759     27.0252   1511.9055    105.2243
   5771    106.1766     15.7367     44.7932   1044.0000    176.0000      0.0000     57.0000     35.9906     27.0392   1511.8872    105.2393
   5772    106.1858     15.7277     44.8027   1044.0000    176.0000      0.0000     57.0000     36.0073     27.0542   1511.8790    105.2484
   5773    106.1914     15.7197     44.8143   1044.0000    176.0000      0.0000     57.0000     36.0252     27.0698   1511.8750    105.2540
   5774    106.1554     15.7172     44.8234   1044.0000    176.0000      0.0000     57.0000     36.0356     27.0782   1511.8788    105.2183
   5775    106.1336     15.7247     44.8493   1039.0000    176.0000      0.0000     59.0000     36.0521     27.0891   1511.9208    105.1967
   5776    106.0810     15.7422     44.9040   1039.0000    176.0000      0.0000     59.0000     36.0854     27.1105   1512.0126    105.1446
   5777    106.0098     15.7692     44.9946   1039.0000    176.0000      0.0000     59.0000     36.1424     27.1478   1512.1608    105.0740
   5778    105.9666     15.8212     45.0424   1039.0000    176.0000      0.0000     59.0000     36.1379     27.1322   1512.3153    105.0312
   5779    105.9011     15.8547     45.1576   1039.0000    176.0000      0.0000     59.0000     36.2109     27.1803   1512.5020    104.9662
   5780    105.8613     15.8942     45.2810   1034.0000    176.0000      0.0000     68.0000     36.2856     27.2285   1512.7094    104.9268
   5781    105.7978     15.9407     45.3790   1034.0000    176.0000      0.0000     68.0000     36.3310     27.2524   1512.9037    104.8640
   5782    105.7200     15.9947     45.4310   1034.0000    176.0000      0.0000     68.0000     36.3282     27.2373   1513.0648    104.7868
   5783    105.6334     16.0576     45.5270   1034.0000    176.0000      0.0000     68.0000     36.3565     27.2440   1513.2892    104.7011
   5784    105.5416     16.1221     45.6002   1034.0000    176.0000      0.0000     68.0000     36.3630     27.2335   1513.4923    104.6100
   5785    105.4859     16.1796     45.6344   1034.0000    176.0000      0.0000     68.0000     36.3409     27.2028   1513.6415    104.5548
   5786    105.4127     16.2321     45.6197   1034.0000    176.0000      0.0000     68.0000     36.2798     27.1433   1513.7299    104.4824
   5787    105.3684     16.2786     45.5506   1034.0000    176.0000      0.0000     68.0000     36.1759     27.0522   1513.7507    104.4384
   5788    105.3415     16.2716     45.6098   1034.0000    176.0000      0.0000     68.0000     36.2350     27.0992   1513.7972    104.4118
   5789    105.2465     16.2826     45.6771   1034.0000    176.0000      0.0000     68.0000     36.2851     27.1347   1513.8868    104.3176
   5790    105.1495     16.3181     45.7274   1047.0000    176.0000      0.0000     69.0000     36.2975     27.1355   1514.0077    104.2215
   5791    105.0907     16.3781     45.7469   1047.0000    176.0000      0.0000     69.0000     36.2603     27.0924   1514.1460    104.1632
   5792    105.0156     16.4630     45.7273   1047.0000    176.0000      0.0000     69.0000     36.1656     26.9993   1514.2935    104.0889
   5793    104.9308     16.4750     45.7240   1047.0000    176.0000      0.0000     69.0000     36.1519     26.9855   1514.3126    104.0048
   5794    104.8793     16.4765     45.7279   1047.0000    176.0000      0.0000     69.0000     36.1540     26.9866   1514.3187    103.9538
   5795    104.8481     16.4775     45.7319   1062.0000    175.0000      0.0000     61.0000     36.1566     26.9882   1514.3242    103.9229
   5796    104.8292     16.4785     45.7323   1062.0000    175.0000      0.0000     61.0000     36.1561     26.9875   1514.3264    103.9041
   5797    104.8177     16.4795     45.7263   1062.0000    175.0000      0.0000     61.0000     36.1498     26.9824   1514.3220    103.8927
   5798    104.7714     16.4830     45.7230   1062.0000    175.0000      0.0000     61.0000     36.1438     26.9767   1514.3248    103.8468
   5799    104.7433     16.4855     45.7230   1062.0000    175.0000      0.0000     61.0000     36.1415     26.9743   1514.3293    103.8190
   5800    104.7656     16.4880     45.7273   1062.0000    175.0000      0.0000     61.0000     36.1431     26.9750   1514.3391    103.8411
   5801    104.7791     16.4910     45.7354   1062.0000    175.0000      0.0000     61.0000     36.1476     26.9778   1514.3535    103.8545
   5802    104.7874     16.4940     45.7478   1062.0000    175.0000      0.0000     61.0000     36.1558     26.9835   1514.3723    103.8627
   5803    104.7923     16.4960     45.7526   1062.0000    175.0000      0.0000     61.0000     36.1583     26.9849   1514.3812    103.8676
   5804    104.7953     16.4965     45.7433   1062.0000    175.0000      0.0000     61.0000     36.1495     26.9781   1514.3728    103.8706
   5805    104.8365     16.4670     45.6983   1045.0000    176.0000      0.0000     62.0000     36.1364     26.9751   1514.2689    103.9114
   5806    104.9008     16.4071     45.6045   1045.0000    176.0000      0.0000     62.0000     36.1074     26.9673   1514.0547    103.9751
   5807    104.9792     16.3176     45.4544   1045.0000    176.0000      0.0000     62.0000     36.0550     26.9485   1513.7235    104.0528
   5808    105.0661     16.2551     45.3217   1045.0000    176.0000      0.0000     62.0000     35.9934     26.9162   1513.4635    104.1389
   5809    105.1188     16.1961     45.2274   1045.0000    176.0000      0.0000     62.0000     35.9628     26.9067   1513.2490    104.1911
   5810    105.1901     16.1416     45.1553   1035.0000    176.0000      0.0000     65.0000     35.9478     26.9081   1513.0663    104.2617
   5811    105.2727     16.0896     45.0947   1035.0000    176.0000      0.0000     65.0000     35.9406     26.9151   1512.9003    104.3436
   5812    105.3621     16.0412     45.0394   1035.0000    176.0000      0.0000     65.0000     35.9351     26.9226   1512.7468    104.4322
   5813    105.4164     15.9992     45.0023   1035.0000    176.0000      0.0000     65.0000     35.9400     26.9363   1512.6245    104.4860
   5814    105.4886     15.9642     44.9763   1035.0000    176.0000      0.0000     65.0000     35.9484     26.9512   1512.5280    104.5576
   5815    105.5718     15.9327     44.9523   1035.0000    176.0000      0.0000     65.0000     35.9554     26.9643   1512.4407    104.6400
   5816    105.6616     15.9047     44.9251   1035.0000    176.0000      0.0000     65.0000     35.9565     26.9720   1512.3572    104.7290
   5817    105.7160     15.8797     44.8909   1035.0000    176.0000      0.0000     65.0000     35.9485     26.9718   1512.2720    104.7829
   5818    105.8278     15.8522     44.8525   1035.0000    176.0000      0.0000     65.0000     35.9389     26.9713   1512.1780    104.8936
   5819    105.9349     15.8202     44.8095   1035.0000    176.0000      0.0000     65.0000     35.9294     26.9718   1512.0701    104.9998
   5820    106.0392     15.7822     44.7677   1031.0000    176.0000      0.0000     69.0000     35.9263     26.9787   1511.9509    105.1031
   5821    106.1812     15.7372     44.7302   1031.0000    176.0000      0.0000     69.0000     35.9334     26.9951   1511.8226    105.2438
   5822    106.3460     15.6852     44.6980   1031.0000    176.0000      0.0000     69.0000     35.9517     27.0218   1511.6857    105.4071
   5823    106.4853     15.6647     44.6666   1031.0000    176.0000      0.0000     69.0000     35.9421     27.0197   1511.6134    105.5452
   5824    106.6091     15.6447     44.6445   1031.0000    176.0000      0.0000     69.0000     35.9403     27.0235   1511.5514    105.6679
   5825    106.7236     15.6272     44.6275   1044.0000    176.0000      0.0000     59.0000     35.9409     27.0284   1511.4998    105.7813
   5826    106.8323     15.6118     44.6133   1044.0000    176.0000      0.0000     59.0000     35.9421     27.0334   1511.4550    105.8891
   5827    106.9377     15.5983     44.6007   1044.0000    176.0000      0.0000     59.0000     35.9430     27.0377   1511.4159    105.9934
   5828    107.0409     15.5853     44.5892   1044.0000    176.0000      0.0000     59.0000     35.9444     27.0422   1511.3789    106.0957
   5829    107.1035     15.5733     44.5810   1044.0000    176.0000      0.0000     59.0000     35.9479     27.0479   1511.3468    106.1578
   5830    107.1808     15.5633     44.5752   1044.0000    176.0000      0.0000     59.0000     35.9519     27.0536   1511.3217    106.2344
   5831    107.2671     15.5558     44.5710   1044.0000    176.0000      0.0000     59.0000     35.9548     27.0579   1511.3032    106.3198
   5832    107.3587     15.5498     44.5680   1044.0000    176.0000      0.0000     59.0000     35.9575     27.0618   1511.2892    106.4107
   5833    107.4537     15.5438     44.5658   1044.0000    176.0000      0.0000     59.0000     35.9610     27.0662   1511.2762    106.5047
   5834    107.5112     15.5383     44.5597   1044.0000    176.0000      0.0000     59.0000     35.9605     27.0674   1511.2595    106.5618
   5835    107.5855     15.5308     44.5521   1038.0000    175.0000      0.0000     56.0000     35.9605     27.0694   1511.2374    106.6354
   5836    107.6699     15.5208     44.5447   1038.0000    175.0000      0.0000     56.0000     35.9629     27.0739   1511.2106    106.7190
   5837    107.7998     15.5083     44.5383   1038.0000    175.0000      0.0000     56.0000     35.9685     27.0816   1511.1803    106.8477
   5838    107.8786     15.5043     44.5340   1038.0000    175.0000      0.0000     56.0000     35.9682     27.0827   1511.1688    106.9258
   5839    107.9657     15.5013     44.5314   1038.0000    175.0000      0.0000     56.0000     35.9685     27.0840   1511.1614    107.0121
   5840    108.0185     15.4978     44.5290   1030.0000    175.0000      0.0000     50.0000     35.9696     27.0858   1511.1526    107.0645
   5841    108.0506     15.4948     44.5256   1030.0000    175.0000      0.0000     50.0000     35.9692     27.0864   1511.1433    107.0963
   5842    108.0700     15.4923     44.5204   1030.0000    175.0000      0.0000     50.0000     35.9668     27.0852   1511.1331    107.1155
   5843    108.1212     15.4883     44.5165   1030.0000    175.0000      0.0000     50.0000     35.9669     27.0863   1511.1216    107.1662
   5844    108.1522     15.4848     44.5125   1030.0000    175.0000      0.0000     50.0000     35.9665     27.0870   1511.1107    107.1969
   5845    108.1710     15.4813     44.5089   1030.0000    175.0000      0.0000     50.0000     35.9664     27.0878   1511.1001    107.2156
   5846    108.1824     15.4778     44.5056   1030.0000    175.0000      0.0000     50.0000     35.9666     27.0888   1511.0896    107.2269
   5847    108.1893     15.4748     44.5020   1030.0000    175.0000      0.0000     50.0000     35.9660     27.0891   1511.0797    107.2337
   5848    108.2329     15.4713     44.4990   1030.0000    175.0000      0.0000     50.0000     35.9665     27.0904   1511.0702    107.2769
   5849    108.2593     15.4683     44.4968   1030.0000    175.0000      0.0000     50.0000     35.9673     27.0918   1511.0621    107.3031
   5850    108.2753     15.4653     44.4955   1032.0000    175.0000      0.0000     61.0000     35.9688     27.0938   1511.0548    107.3189
   5851    108.2850     15.4623     44.4950   1032.0000    175.0000      0.0000     61.0000     35.9712     27.0963   1511.0483    107.3286
   5852    108.3303     15.4598     44.4952   1032.0000    175.0000      0.0000     61.0000     35.9736     27.0989   1511.0442    107.3734
   5853    108.3577     15.4588     44.4957   1032.0000    175.0000      0.0000     61.0000     35.9749     27.1003   1511.0431    107.4006
   5854    108.3743     15.4588     44.4964   1032.0000    175.0000      0.0000     61.0000     35.9755     27.1008   1511.0441    107.4171
   5855    108.3844     15.4583     44.4968   1031.0000    175.0000      0.0000     50.0000     35.9763     27.1016   1511.0436    107.4271
   5856    108.3906     15.4578     44.4966   1031.0000    175.0000      0.0000     50.0000     35.9767     27.1020   1511.0425    107.4331
   5857    108.3943     15.4578     44.4961   1031.0000    175.0000      0.0000     50.0000     35.9762     27.1017   1511.0421    107.4368
   5858    108.4359     15.4578     44.4966   1031.0000    175.0000      0.0000     50.0000     35.9767     27.1022   1511.0433    107.4780
   5859    108.4611     15.4578     44.4962   1031.0000    175.0000      0.0000     50.0000     35.9762     27.1020   1511.0432    107.5030
   5860    108.4764     15.4573     44.4947   1031.0000    175.0000      0.0000     50.0000     35.9753     27.1015   1511.0409    107.5182
