FSIPost
Falmouth Scientific, Inc.
1140 Route 28A, PO Box 315
Cataumet, MA 02534-0315 U.S.A.
Phone: (508) 564 - 7640
FAX:   (508) 564 - 7643

Calibrated Data Text File: C:\deproas_meso\d2_7049.txt

    SCANS     PRES        TEMP        COND        OXCU        OXTM        FLUO        OBS        SAL*        DEN*        SV*        DEPTH*   
   1223      2.1102     22.5716     51.4934   1828.0000    203.0000      0.0000    613.0000     35.7341     24.6229   1529.1908      2.0921
   1224      2.1062     22.5711     51.4937   1828.0000    203.0000      0.0000    613.0000     35.7347     24.6235   1529.1902      2.0881
   1225      2.0644     22.5711     51.4942   1828.0000    203.0000      0.0000    613.0000     35.7352     24.6236   1529.1899      2.0467
   1226      2.0784     22.5711     51.4942   1828.0000    203.0000      0.0000    613.0000     35.7351     24.6236   1529.1902      2.0606
   1227      2.0869     22.5711     51.4945   1828.0000    203.0000      0.0000    613.0000     35.7354     24.6239   1529.1906      2.0690
   1228      2.0527     22.5711     51.4947   1831.0000    203.0000      0.0000    626.0000     35.7356     24.6239   1529.1902      2.0351
   1229      2.0713     22.5711     51.4949   1831.0000    203.0000      0.0000    626.0000     35.7357     24.6240   1529.1907      2.0536
   1230      2.0826     22.5716     51.4949   1831.0000    203.0000      0.0000    626.0000     35.7354     24.6237   1529.1918      2.0647
   1231      2.0894     22.5721     51.4958   1831.0000    203.0000      0.0000    626.0000     35.7356     24.6237   1529.1934      2.0715
   1232      2.0936     22.5726     51.4963   1831.0000    203.0000      0.0000    626.0000     35.7356     24.6236   1529.1947      2.0756
   1233      2.0961     22.5736     51.4974   1831.0000    203.0000      0.0000    626.0000     35.7356     24.6233   1529.1974      2.0781
   1234      2.0976     22.5746     51.4988   1831.0000    203.0000      0.0000    626.0000     35.7359     24.6233   1529.2003      2.0797
   1235      2.1379     22.5766     51.5009   1831.0000    203.0000      0.0000    626.0000     35.7359     24.6229   1529.2061      2.1196
   1236      2.1230     22.5781     51.5033   1831.0000    203.0000      0.0000    626.0000     35.7365     24.6229   1529.2104      2.1048
   1237      2.1533     22.5796     51.5052   1831.0000    203.0000      0.0000    626.0000     35.7368     24.6228   1529.2151      2.1348
   1238      2.2110     22.5806     51.5063   1819.0000    204.0000      0.0000    609.0000     35.7368     24.6228   1529.2186      2.1921
   1239      2.2460     22.5811     51.5066   1819.0000    204.0000      0.0000    609.0000     35.7366     24.6226   1529.2203      2.2268
   1240      2.2279     22.5811     51.5064   1819.0000    204.0000      0.0000    609.0000     35.7365     24.6224   1529.2198      2.2088
   1241      2.2563     22.5811     51.5059   1819.0000    204.0000      0.0000    609.0000     35.7360     24.6222   1529.2198      2.2369
   1242      2.2341     22.5806     51.5056   1819.0000    204.0000      0.0000    609.0000     35.7362     24.6224   1529.2184      2.2150
   1243      2.2207     22.5801     51.5054   1816.0000    204.0000      0.0000    578.0000     35.7365     24.6227   1529.2172      2.2017
   1244      2.2519     22.5801     51.5045   1816.0000    204.0000      0.0000    578.0000     35.7358     24.6223   1529.2169      2.2326
   1245      2.3102     22.5801     51.5031   1816.0000    204.0000      0.0000    578.0000     35.7347     24.6217   1529.2167      2.2904
   1246      2.3062     22.5801     51.5035   1816.0000    204.0000      0.0000    578.0000     35.7350     24.6219   1529.2169      2.2864
   1247      2.3037     22.5806     51.5033   1816.0000    204.0000      0.0000    578.0000     35.7344     24.6214   1529.2175      2.2840
   1248      2.3023     22.5806     51.5028   1816.0000    204.0000      0.0000    578.0000     35.7341     24.6211   1529.2172      2.2825
   1249      2.3014     22.5806     51.5017   1816.0000    204.0000      0.0000    578.0000     35.7332     24.6204   1529.2162      2.2816
   1250      2.3008     22.5806     51.5007   1816.0000    204.0000      0.0000    578.0000     35.7324     24.6198   1529.2152      2.2811
   1251      2.3005     22.5801     51.5004   1816.0000    204.0000      0.0000    578.0000     35.7326     24.6201   1529.2142      2.2808
   1252      2.3003     22.5791     51.5007   1816.0000    204.0000      0.0000    578.0000     35.7336     24.6211   1529.2128      2.2806
   1253      2.2608     22.5786     51.5012   1825.0000    204.0000      0.0000    753.0000     35.7345     24.6218   1529.2118      2.2414
   1254      2.2369     22.5776     51.5016   1825.0000    204.0000      0.0000    753.0000     35.7355     24.6228   1529.2100      2.2177
   1255      2.2617     22.5771     51.5018   1825.0000    204.0000      0.0000    753.0000     35.7361     24.6234   1529.2097      2.2423
   1256      2.2768     22.5771     51.5023   1825.0000    204.0000      0.0000    753.0000     35.7365     24.6238   1529.2103      2.2573
   1257      2.2466     22.5771     51.5026   1825.0000    204.0000      0.0000    753.0000     35.7367     24.6239   1529.2101      2.2273
   1258      2.2282     22.5771     51.5028   1822.0000    204.0000      0.0000    579.0000     35.7369     24.6239   1529.2100      2.2091
   1259      2.1778     22.5776     51.5033   1822.0000    204.0000      0.0000    579.0000     35.7369     24.6235   1529.2104      2.1591
   1260      2.1472     22.5776     51.5040   1822.0000    204.0000      0.0000    579.0000     35.7375     24.6238   1529.2106      2.1288
   1261      2.1286     22.5776     51.5048   1822.0000    204.0000      0.0000    579.0000     35.7381     24.6242   1529.2109      2.1104
   1262      2.1174     22.5781     51.5049   1822.0000    204.0000      0.0000    579.0000     35.7378     24.6238   1529.2117      2.0992
   1263      2.1105     22.5786     51.5050   1822.0000    204.0000      0.0000    579.0000     35.7374     24.6234   1529.2125      2.0924
   1264      2.1064     22.5791     51.5054   1822.0000    204.0000      0.0000    579.0000     35.7374     24.6231   1529.2136      2.0883
   1265      2.0645     22.5796     51.5061   1822.0000    204.0000      0.0000    579.0000     35.7375     24.6229   1529.2144      2.0468
   1266      2.0391     22.5801     51.5076   1822.0000    204.0000      0.0000    579.0000     35.7383     24.6233   1529.2161      2.0216
   1267      2.0237     22.5811     51.5086   1822.0000    204.0000      0.0000    579.0000     35.7382     24.6229   1529.2184      2.0064
   1268      2.0144     22.5816     51.5088   1839.0000    204.0000      0.0000    625.0000     35.7380     24.6225   1529.2192      1.9971
   1269      1.9694     22.5831     51.5093   1839.0000    204.0000      0.0000    625.0000     35.7372     24.6213   1529.2214      1.9525
   1270      1.9421     22.5841     51.5100   1839.0000    204.0000      0.0000    625.0000     35.7369     24.6207   1529.2233      1.9254
   1271      1.9255     22.5846     51.5100   1839.0000    204.0000      0.0000    625.0000     35.7365     24.6202   1529.2238      1.9090
   1272      1.9155     22.5851     51.5100   1839.0000    204.0000      0.0000    625.0000     35.7361     24.6197   1529.2245      1.8991
   1273      1.8700     22.5851     51.5097   1830.0000    204.0000     64.0000    567.0000     35.7358     24.6193   1529.2234      1.8540
   1274      1.8818     22.5856     51.5090   1830.0000    204.0000     64.0000    567.0000     35.7349     24.6185   1529.2239      1.8657
   1275      1.8890     22.5856     51.5079   1830.0000    204.0000     64.0000    567.0000     35.7340     24.6178   1529.2230      1.8728
   1276      1.8933     22.5856     51.5079   1830.0000    204.0000     64.0000    567.0000     35.7341     24.6179   1529.2231      1.8771
   1277      1.8959     22.5856     51.5080   1830.0000    204.0000     64.0000    567.0000     35.7341     24.6179   1529.2233      1.8797
   1278      1.8975     22.5851     51.5080   1830.0000    204.0000     64.0000    567.0000     35.7346     24.6184   1529.2225      1.8813
   1279      1.8985     22.5851     51.5076   1830.0000    204.0000     64.0000    567.0000     35.7343     24.6182   1529.2222      1.8822
   1280      1.9384     22.5851     51.5074   1830.0000    204.0000     64.0000    567.0000     35.7341     24.6182   1529.2227      1.9218
   1281      1.9233     22.5846     51.5073   1830.0000    204.0000     64.0000    567.0000     35.7344     24.6185   1529.2214      1.9068
   1282      1.9535     22.5846     51.5076   1830.0000    204.0000     64.0000    567.0000     35.7346     24.6188   1529.2222      1.9367
   1283      1.9718     22.5846     51.5082   1823.0000    204.0000      0.0000    590.0000     35.7351     24.6192   1529.2230      1.9549
   1284      1.9829     22.5841     51.5089   1823.0000    204.0000      0.0000    590.0000     35.7360     24.6202   1529.2230      1.9659
   1285      1.9896     22.5841     51.5094   1823.0000    204.0000      0.0000    590.0000     35.7364     24.6205   1529.2235      1.9726
   1286      1.9937     22.5836     51.5092   1823.0000    204.0000      0.0000    590.0000     35.7367     24.6209   1529.2225      1.9766
   1287      2.0355     22.5836     51.5092   1823.0000    204.0000      0.0000    590.0000     35.7366     24.6210   1529.2233      2.0181
   1288      2.1002     22.5836     51.5087   1810.0000    203.0000      0.0000    589.0000     35.7363     24.6210   1529.2239      2.0822
   1289      2.1001     22.5836     51.5085   1810.0000    203.0000      0.0000    589.0000     35.7361     24.6209   1529.2236      2.0821
   1290      2.0607     22.5831     51.5083   1810.0000    203.0000      0.0000    589.0000     35.7364     24.6211   1529.2220      2.0431
   1291      2.0762     22.5836     51.5086   1810.0000    203.0000      0.0000    589.0000     35.7362     24.6208   1529.2234      2.0584
   1292      2.0856     22.5841     51.5092   1810.0000    203.0000      0.0000    589.0000     35.7362     24.6208   1529.2249      2.0677
   1293      2.0912     22.5841     51.5095   1810.0000    203.0000      0.0000    589.0000     35.7365     24.6210   1529.2252      2.0733
   1294      2.0947     22.5846     51.5097   1810.0000    203.0000      0.0000    589.0000     35.7362     24.6207   1529.2263      2.0767
   1295      2.0968     22.5851     51.5099   1810.0000    203.0000      0.0000    589.0000     35.7359     24.6203   1529.2273      2.0788
   1296      2.0980     22.5856     51.5099   1810.0000    203.0000      0.0000    589.0000     35.7356     24.6199   1529.2283      2.0800
   1297      2.0988     22.5856     51.5104   1810.0000    203.0000      0.0000    589.0000     35.7359     24.6202   1529.2286      2.0808
   1298      2.0993     22.5861     51.5103   1814.0000    204.0000      0.0000    604.0000     35.7354     24.6196   1529.2294      2.0813
   1299      2.0996     22.5861     51.5102   1814.0000    204.0000      0.0000    604.0000     35.7354     24.6196   1529.2292      2.0816
   1300      2.0997     22.5861     51.5097   1814.0000    204.0000      0.0000    604.0000     35.7350     24.6193   1529.2289      2.0817
   1301      2.0605     22.5861     51.5091   1814.0000    204.0000      0.0000    604.0000     35.7345     24.6188   1529.2278      2.0428
   1302      2.0367     22.5861     51.5087   1814.0000    204.0000      0.0000    604.0000     35.7342     24.6184   1529.2271      2.0192
   1303      2.0223     22.5856     51.5080   1824.0000    203.0000      0.0000    615.0000     35.7341     24.6185   1529.2253      2.0049
   1304      1.9742     22.5856     51.5073   1824.0000    203.0000      0.0000    615.0000     35.7335     24.6178   1529.2239      1.9572
   1305      1.9450     22.5851     51.5060   1824.0000    203.0000      0.0000    615.0000     35.7330     24.6174   1529.2216      1.9283
   1306      1.9273     22.5846     51.5060   1824.0000    203.0000      0.0000    615.0000     35.7334     24.6178   1529.2205      1.9107
   1307      1.9165     22.5846     51.5060   1824.0000    203.0000      0.0000    615.0000     35.7334     24.6178   1529.2202      1.9001
   1308      1.9100     22.5841     51.5064   1824.0000    203.0000      0.0000    615.0000     35.7341     24.6184   1529.2196      1.8937
   1309      1.9061     22.5836     51.5075   1824.0000    203.0000      0.0000    615.0000     35.7354     24.6195   1529.2196      1.8897
   1310      1.9037     22.5836     51.5085   1824.0000    203.0000      0.0000    615.0000     35.7362     24.6201   1529.2205      1.8874
   1311      1.9022     22.5836     51.5091   1824.0000    203.0000      0.0000    615.0000     35.7366     24.6204   1529.2209      1.8859
   1312      1.9014     22.5836     51.5103   1824.0000    203.0000      0.0000    615.0000     35.7375     24.6211   1529.2219      1.8850
   1313      1.9402     22.5836     51.5110   1818.0000    203.0000      0.0000    588.0000     35.7381     24.6217   1529.2233      1.9235
   1314      1.9637     22.5846     51.5114   1818.0000    203.0000      0.0000    588.0000     35.7376     24.6211   1529.2256      1.9469
   1315      1.9386     22.5856     51.5113   1818.0000    203.0000      0.0000    588.0000     35.7367     24.6200   1529.2268      1.9220
   1316      1.9234     22.5856     51.5108   1818.0000    203.0000      0.0000    588.0000     35.7363     24.6197   1529.2261      1.9069
   1317      1.9142     22.5856     51.5101   1818.0000    203.0000      0.0000    588.0000     35.7358     24.6193   1529.2253      1.8978
   1318      1.9086     22.5856     51.5093   1827.0000    203.0000      0.0000    646.0000     35.7351     24.6188   1529.2246      1.8923
   1319      1.9052     22.5856     51.5084   1827.0000    203.0000      0.0000    646.0000     35.7345     24.6182   1529.2238      1.8889
   1320      1.9032     22.5851     51.5075   1827.0000    203.0000      0.0000    646.0000     35.7341     24.6181   1529.2222      1.8868
   1321      1.9413     22.5846     51.5077   1827.0000    203.0000      0.0000    646.0000     35.7347     24.6189   1529.2220      1.9246
   1322      1.9644     22.5846     51.5079   1827.0000    203.0000      0.0000    646.0000     35.7348     24.6190   1529.2225      1.9475
   1323      1.9784     22.5846     51.5083   1827.0000    203.0000      0.0000    646.0000     35.7352     24.6194   1529.2233      1.9614
   1324      1.9869     22.5851     51.5094   1827.0000    203.0000      0.0000    646.0000     35.7356     24.6196   1529.2251      1.9699
   1325      1.9921     22.5856     51.5108   1827.0000    203.0000      0.0000    646.0000     35.7363     24.6200   1529.2273      1.9750
   1326      1.9952     22.5856     51.5117   1827.0000    203.0000      0.0000    646.0000     35.7370     24.6205   1529.2280      1.9781
   1327      1.9971     22.5866     51.5126   1827.0000    203.0000      0.0000    646.0000     35.7369     24.6202   1529.2306      1.9799
   1328      2.0376     22.5871     51.5136   1811.0000    203.0000      0.0000    583.0000     35.7372     24.6205   1529.2329      2.0201
   1329      2.0621     22.5876     51.5142   1811.0000    203.0000      0.0000    583.0000     35.7372     24.6204   1529.2346      2.0444
   1330      2.0770     22.5886     51.5145   1811.0000    203.0000      0.0000    583.0000     35.7367     24.6198   1529.2368      2.0592
   1331      2.1254     22.5886     51.5147   1811.0000    203.0000      0.0000    583.0000     35.7368     24.6201   1529.2378      2.1072
   1332      2.1548     22.5886     51.5145   1811.0000    203.0000      0.0000    583.0000     35.7366     24.6201   1529.2380      2.1363
   1333      2.1726     22.5891     51.5143   1818.0000    203.0000      0.0000    556.0000     35.7361     24.6196   1529.2390      2.1539
   1334      2.2227     22.5891     51.5146   1818.0000    203.0000      0.0000    556.0000     35.7363     24.6200   1529.2401      2.2036
   1335      2.2531     22.5891     51.5148   1818.0000    203.0000      0.0000    556.0000     35.7364     24.6202   1529.2407      2.2338
   1336      2.2716     22.5891     51.5157   1818.0000    203.0000      0.0000    556.0000     35.7371     24.6208   1529.2418      2.2521
   1337      2.2828     22.5896     51.5158   1818.0000    203.0000      0.0000    556.0000     35.7368     24.6205   1529.2430      2.2632
   1338      2.2895     22.5901     51.5155   1818.0000    203.0000      0.0000    556.0000     35.7362     24.6199   1529.2437      2.2699
   1339      2.2937     22.5896     51.5146   1818.0000    203.0000      0.0000    556.0000     35.7358     24.6198   1529.2421      2.2740
   1340      2.2962     22.5891     51.5124   1818.0000    203.0000      0.0000    556.0000     35.7346     24.6190   1529.2394      2.2765
   1341      2.3370     22.5886     51.5107   1818.0000    203.0000      0.0000    556.0000     35.7336     24.6186   1529.2378      2.3170
   1342      2.3618     22.5881     51.5093   1818.0000    203.0000      0.0000    556.0000     35.7329     24.6183   1529.2362      2.3415
   1343      2.4162     22.5876     51.5080   1819.0000    204.0000      0.0000    610.0000     35.7323     24.6182   1529.2351      2.3954
   1344      2.4492     22.5881     51.5076   1819.0000    204.0000      0.0000    610.0000     35.7316     24.6177   1529.2362      2.4281
   1345      2.4692     22.5886     51.5074   1819.0000    204.0000      0.0000    610.0000     35.7310     24.6172   1529.2372      2.4480
   1346      2.4419     22.5881     51.5073   1819.0000    204.0000      0.0000    610.0000     35.7313     24.6175   1529.2357      2.4210
   1347      2.4254     22.5881     51.5076   1819.0000    204.0000      0.0000    610.0000     35.7316     24.6176   1529.2357      2.4046
   1348      2.4154     22.5871     51.5078   1828.0000    203.0000      0.0000    575.0000     35.7325     24.6185   1529.2341      2.3947
   1349      2.4094     22.5861     51.5083   1828.0000    203.0000      0.0000    575.0000     35.7338     24.6197   1529.2328      2.3887
   1350      2.4057     22.5851     51.5086   1828.0000    203.0000      0.0000    575.0000     35.7348     24.6208   1529.2313      2.3850
   1351      2.4034     22.5846     51.5103   1828.0000    203.0000      0.0000    575.0000     35.7366     24.6223   1529.2319      2.3828
   1352      2.3627     22.5841     51.5122   1828.0000    203.0000      0.0000    575.0000     35.7385     24.6237   1529.2321      2.3425
   1353      2.3381     22.5846     51.5137   1828.0000    203.0000      0.0000    575.0000     35.7393     24.6240   1529.2338      2.3180
   1354      2.3624     22.5846     51.5146   1828.0000    203.0000      0.0000    575.0000     35.7400     24.6247   1529.2349      2.3422
   1355      2.3772     22.5856     51.5148   1828.0000    203.0000      0.0000    575.0000     35.7393     24.6239   1529.2369      2.3568
   1356      2.3468     22.5861     51.5153   1828.0000    203.0000      0.0000    575.0000     35.7393     24.6236   1529.2378      2.3267
   1357      2.3678     22.5866     51.5160   1828.0000    203.0000      0.0000    575.0000     35.7394     24.6237   1529.2395      2.3474
   1358      2.3804     22.5871     51.5164   1807.0000    203.0000      0.0000    597.0000     35.7393     24.6235   1529.2410      2.3600
   1359      2.3488     22.5881     51.5163   1807.0000    203.0000      0.0000    597.0000     35.7384     24.6224   1529.2419      2.3286
   1360      2.3296     22.5891     51.5162   1807.0000    203.0000      0.0000    597.0000     35.7375     24.6214   1529.2433      2.3096
   1361      2.2786     22.5896     51.5161   1807.0000    203.0000      0.0000    597.0000     35.7371     24.6207   1529.2432      2.2591
   1362      2.2477     22.5896     51.5157   1807.0000    203.0000      0.0000    597.0000     35.7368     24.6203   1529.2423      2.2284
   1363      2.2289     22.5896     51.5155   1799.0000    203.0000      0.0000    571.0000     35.7366     24.6201   1529.2418      2.2098
   1364      2.2175     22.5896     51.5145   1799.0000    203.0000      0.0000    571.0000     35.7358     24.6195   1529.2408      2.1985
   1365      2.2106     22.5896     51.5135   1799.0000    203.0000      0.0000    571.0000     35.7351     24.6189   1529.2399      2.1917
   1366      2.2065     22.5896     51.5141   1799.0000    203.0000      0.0000    571.0000     35.7355     24.6192   1529.2404      2.1875
   1367      2.2039     22.5891     51.5141   1799.0000    203.0000      0.0000    571.0000     35.7359     24.6196   1529.2394      2.1850
   1368      2.2024     22.5891     51.5137   1799.0000    203.0000      0.0000    571.0000     35.7356     24.6194   1529.2390      2.1835
   1369      2.1621     22.5891     51.5134   1799.0000    203.0000      0.0000    571.0000     35.7354     24.6191   1529.2382      2.1435
   1370      2.1377     22.5886     51.5133   1799.0000    203.0000      0.0000    571.0000     35.7357     24.6193   1529.2368      2.1193
   1371      2.1228     22.5886     51.5132   1799.0000    203.0000      0.0000    571.0000     35.7357     24.6192   1529.2365      2.1046
   1372      2.1139     22.5886     51.5131   1799.0000    203.0000      0.0000    571.0000     35.7356     24.6191   1529.2362      2.0957
   1373      2.0691     22.5886     51.5131   1810.0000    203.0000      0.0000    586.0000     35.7356     24.6189   1529.2355      2.0513
   1374      2.0419     22.5886     51.5135   1810.0000    203.0000      0.0000    586.0000     35.7359     24.6190   1529.2354      2.0244
   1375      2.0254     22.5891     51.5137   1810.0000    203.0000      0.0000    586.0000     35.7357     24.6187   1529.2361      2.0080
   1376      2.0154     22.5891     51.5138   1810.0000    203.0000      0.0000    586.0000     35.7358     24.6187   1529.2361      1.9981
   1377      2.0487     22.5891     51.5139   1810.0000    203.0000      0.0000    586.0000     35.7358     24.6189   1529.2367      2.0311
   1378      2.0689     22.5891     51.5136   1795.0000    202.0000      0.0000    590.0000     35.7356     24.6188   1529.2367      2.0511
   1379      2.0811     22.5891     51.5134   1795.0000    202.0000      0.0000    590.0000     35.7354     24.6187   1529.2368      2.0633
   1380      2.0886     22.5891     51.5133   1795.0000    202.0000      0.0000    590.0000     35.7353     24.6186   1529.2368      2.0706
   1381      2.0931     22.5891     51.5140   1795.0000    202.0000      0.0000    590.0000     35.7359     24.6191   1529.2374      2.0751
   1382      2.0958     22.5886     51.5140   1795.0000    202.0000      0.0000    590.0000     35.7363     24.6196   1529.2367      2.0778
   1383      2.1368     22.5886     51.5136   1795.0000    202.0000      0.0000    590.0000     35.7360     24.6195   1529.2371      2.1185
   1384      2.1223     22.5886     51.5134   1795.0000    202.0000      0.0000    590.0000     35.7358     24.6193   1529.2366      2.1041
   1385      2.1135     22.5886     51.5137   1795.0000    202.0000      0.0000    590.0000     35.7360     24.6194   1529.2367      2.0954
   1386      2.1082     22.5886     51.5138   1795.0000    202.0000      0.0000    590.0000     35.7361     24.6195   1529.2367      2.0901
   1387      2.1443     22.5886     51.5147   1795.0000    202.0000      0.0000    590.0000     35.7368     24.6202   1529.2380      2.1259
   1388      2.1662     22.5886     51.5152   1793.0000    203.0000      0.0000    556.0000     35.7372     24.6206   1529.2389      2.1477
   1389      2.2189     22.5886     51.5156   1793.0000    203.0000      0.0000    556.0000     35.7375     24.6210   1529.2400      2.1998
   1390      2.2508     22.5886     51.5154   1793.0000    203.0000      0.0000    556.0000     35.7373     24.6210   1529.2404      2.2315
   1391      2.2702     22.5881     51.5152   1793.0000    203.0000      0.0000    556.0000     35.7376     24.6215   1529.2397      2.2507
   1392      2.3212     22.5881     51.5148   1793.0000    203.0000      0.0000    556.0000     35.7372     24.6214   1529.2402      2.3013
   1393      2.3522     22.5881     51.5145   1795.0000    204.0000      0.0000    584.0000     35.7370     24.6214   1529.2405      2.3321
   1394      2.3710     22.5886     51.5147   1795.0000    204.0000      0.0000    584.0000     35.7368     24.6211   1529.2418      2.3507
   1395      2.3824     22.5886     51.5156   1795.0000    204.0000      0.0000    584.0000     35.7375     24.6217   1529.2428      2.3620
   1396      2.3893     22.5896     51.5174   1795.0000    204.0000      0.0000    584.0000     35.7380     24.6219   1529.2461      2.3688
   1397      2.4329     22.5901     51.5184   1795.0000    204.0000      0.0000    584.0000     35.7384     24.6222   1529.2485      2.4120
   1398      2.4593     22.5911     51.5195   1795.0000    204.0000      0.0000    584.0000     35.7384     24.6220   1529.2515      2.4382
   1399      2.4753     22.5921     51.5205   1795.0000    204.0000      0.0000    584.0000     35.7383     24.6218   1529.2543      2.4541
   1400      2.4850     22.5936     51.5215   1795.0000    204.0000      0.0000    584.0000     35.7379     24.6211   1529.2578      2.4637
   1401      2.5303     22.5946     51.5225   1795.0000    204.0000      0.0000    584.0000     35.7379     24.6209   1529.2611      2.5086
   1402      2.5577     22.5956     51.5231   1795.0000    204.0000      0.0000    584.0000     35.7375     24.6205   1529.2638      2.5358
   1403      2.5743     22.5961     51.5239   1795.0000    203.0000      0.0000    789.0000     35.7377     24.6206   1529.2655      2.5523
   1404      2.6238     22.5961     51.5243   1795.0000    203.0000      0.0000    789.0000     35.7380     24.6210   1529.2667      2.6013
   1405      2.6144     22.5961     51.5242   1795.0000    203.0000      0.0000    789.0000     35.7379     24.6209   1529.2665      2.5920
   1406      2.6481     22.5971     51.5249   1795.0000    203.0000      0.0000    789.0000     35.7377     24.6206   1529.2693      2.6254
   1407      2.6685     22.5971     51.5262   1795.0000    203.0000      0.0000    789.0000     35.7386     24.6214   1529.2708      2.6456
   1408      2.6809     22.5971     51.5277   1797.0000    203.0000      0.0000    568.0000     35.7398     24.6224   1529.2722      2.6579
   1409      2.6884     22.5981     51.5294   1797.0000    203.0000      0.0000    568.0000     35.7403     24.6225   1529.2755      2.6654
   1410      2.6536     22.5986     51.5308   1797.0000    203.0000      0.0000    568.0000     35.7411     24.6227   1529.2770      2.6309
   1411      2.6325     22.6001     51.5321   1797.0000    203.0000      0.0000    568.0000     35.7408     24.6220   1529.2803      2.6099
   1412      2.5804     22.6011     51.5321   1797.0000    203.0000      0.0000    568.0000     35.7400     24.6209   1529.2810      2.5582
   1413      2.5488     22.6021     51.5317   1797.0000    203.0000      0.0000    568.0000     35.7389     24.6196   1529.2819      2.5269
   1414      2.5296     22.6026     51.5310   1797.0000    203.0000      0.0000    568.0000     35.7380     24.6187   1529.2819      2.5079
   1415      2.5179     22.6026     51.5306   1797.0000    203.0000      0.0000    568.0000     35.7377     24.6184   1529.2812      2.4963
   1416      2.4715     22.6031     51.5304   1797.0000    203.0000      0.0000    568.0000     35.7371     24.6177   1529.2811      2.4503
   1417      2.4434     22.6026     51.5303   1797.0000    203.0000      0.0000    568.0000     35.7374     24.6179   1529.2798      2.4224
   1418      2.4263     22.6021     51.5298   1809.0000    203.0000      0.0000    586.0000     35.7374     24.6180   1529.2782      2.4055
   1419      2.3766     22.6016     51.5291   1809.0000    203.0000      0.0000    586.0000     35.7373     24.6179   1529.2760      2.3562
   1420      2.3465     22.6011     51.5279   1809.0000    203.0000      0.0000    586.0000     35.7368     24.6175   1529.2736      2.3263
   1421      2.2888     22.6011     51.5264   1809.0000    203.0000      0.0000    586.0000     35.7357     24.6164   1529.2714      2.2692
   1422      2.2539     22.6006     51.5259   1809.0000    203.0000      0.0000    586.0000     35.7357     24.6164   1529.2695      2.2345
   1423      2.1933     22.6006     51.5252   1814.0000    203.0000      0.0000    569.0000     35.7351     24.6157   1529.2679      2.1745
   1424      2.1566     22.5996     51.5239   1814.0000    203.0000      0.0000    569.0000     35.7350     24.6157   1529.2646      2.1381
   1425      2.1343     22.5991     51.5224   1814.0000    203.0000      0.0000    569.0000     35.7342     24.6152   1529.2621      2.1160
   1426      2.0815     22.5986     51.5231   1814.0000    203.0000      0.0000    569.0000     35.7352     24.6158   1529.2610      2.0636
   1427      2.0494     22.5981     51.5246   1814.0000    203.0000      0.0000    569.0000     35.7368     24.6171   1529.2610      2.0318
   1428      2.0300     22.5976     51.5260   1814.0000    203.0000      0.0000    569.0000     35.7383     24.6182   1529.2610      2.0126
   1429      2.0182     22.5976     51.5268   1814.0000    203.0000      0.0000    569.0000     35.7389     24.6187   1529.2615      2.0009
   1430      1.9717     22.5981     51.5269   1814.0000    203.0000      0.0000    569.0000     35.7386     24.6181   1529.2616      1.9548
   1431      1.9435     22.5986     51.5270   1814.0000    203.0000      0.0000    569.0000     35.7383     24.6176   1529.2621      1.9268
   1432      1.9264     22.5991     51.5262   1814.0000    203.0000      0.0000    569.0000     35.7373     24.6166   1529.2620      1.9098
   1433      1.8766     22.5996     51.5258   1812.0000    202.0000      0.0000    589.0000     35.7365     24.6157   1529.2616      1.8606
   1434      1.8465     22.6001     51.5255   1812.0000    202.0000      0.0000    589.0000     35.7359     24.6149   1529.2617      1.8307
   1435      1.8675     22.6001     51.5257   1812.0000    202.0000      0.0000    589.0000     35.7361     24.6151   1529.2622      1.8515
   1436      1.8410     22.6001     51.5258   1812.0000    202.0000      0.0000    589.0000     35.7362     24.6151   1529.2620      1.8252
   1437      1.8248     22.6001     51.5259   1812.0000    202.0000      0.0000    589.0000     35.7363     24.6151   1529.2617      1.8092
   1438      1.8151     22.6001     51.5260   1809.0000    203.0000    198.0000    568.0000     35.7363     24.6151   1529.2616      1.7995
   1439      1.8091     22.6001     51.5256   1809.0000    203.0000    198.0000    568.0000     35.7360     24.6148   1529.2612      1.7936
   1440      1.8055     22.6001     51.5250   1809.0000    203.0000    198.0000    568.0000     35.7356     24.6145   1529.2606      1.7901
   1441      1.8427     22.5996     51.5250   1809.0000    203.0000    198.0000    568.0000     35.7360     24.6151   1529.2604      1.8269
   1442      1.8653     22.5996     51.5250   1809.0000    203.0000    198.0000    568.0000     35.7360     24.6152   1529.2607      1.8493
   1443      1.8789     22.5991     51.5250   1809.0000    203.0000    198.0000    568.0000     35.7364     24.6157   1529.2601      1.8628
   1444      1.8872     22.5991     51.5250   1809.0000    203.0000    198.0000    568.0000     35.7364     24.6157   1529.2604      1.8710
   1445      1.8922     22.5986     51.5251   1809.0000    203.0000    198.0000    568.0000     35.7368     24.6162   1529.2595      1.8760
   1446      1.8953     22.5981     51.5247   1809.0000    203.0000    198.0000    568.0000     35.7369     24.6164   1529.2584      1.8790
   1447      1.8971     22.5981     51.5248   1809.0000    203.0000    198.0000    568.0000     35.7370     24.6165   1529.2587      1.8809
   1448      1.9376     22.5981     51.5249   1811.0000    203.0000      0.0000    574.0000     35.7371     24.6168   1529.2594      1.9210
