FSIPost
Falmouth Scientific, Inc.
1140 Route 28A, PO Box 315
Cataumet, MA 02534-0315 U.S.A.
Phone: (508) 564 - 7640
FAX:   (508) 564 - 7643

Calibrated Data Text File: C:\deproas_meso\d2_7051.txt

    SCANS     PRES        TEMP        COND        OXCU        OXTM        FLUO        OBS        SAL*        DEN*        SV*        DEPTH*   
   5617      1.7005     23.0050     53.1725   1779.0000    163.0000      0.0000    106.0000     36.6833     25.2168   1531.3317      1.6859
   5618      1.7003     23.0050     53.1721   1779.0000    163.0000      0.0000    106.0000     36.6830     25.2166   1531.3313      1.6857
   5619      1.6608     23.0050     53.1723   1779.0000    163.0000      0.0000    106.0000     36.6832     25.2166   1531.3308      1.6466
   5620      1.5976     23.0055     53.1725   1779.0000    163.0000      0.0000    106.0000     36.6829     25.2159   1531.3307      1.5839
   5621      1.5985     23.0050     53.1725   1779.0000    163.0000      0.0000    106.0000     36.6833     25.2164   1531.3300      1.5848
   5622      1.5991     23.0050     53.1722   1779.0000    163.0000      0.0000    106.0000     36.6831     25.2162   1531.3297      1.5854
   5623      1.6388     23.0050     53.1720   1779.0000    163.0000      0.0000    106.0000     36.6829     25.2162   1531.3302      1.6247
   5624      1.6235     23.0050     53.1722   1779.0000    163.0000      0.0000    106.0000     36.6831     25.2163   1531.3302      1.6096
   5625      1.6143     23.0050     53.1724   1794.0000    163.0000      0.0000     91.0000     36.6832     25.2164   1531.3301      1.6004
   5626      1.6087     23.0050     53.1725   1794.0000    163.0000      0.0000     91.0000     36.6833     25.2164   1531.3301      1.5949
   5627      1.6446     23.0055     53.1721   1794.0000    163.0000      0.0000     91.0000     36.6826     25.2159   1531.3312      1.6305
   5628      1.6664     23.0055     53.1715   1794.0000    163.0000      0.0000     91.0000     36.6822     25.2157   1531.3311      1.6521
   5629      1.6796     23.0055     53.1716   1794.0000    163.0000      0.0000     91.0000     36.6822     25.2157   1531.3313      1.6652
   5630      1.6876     23.0055     53.1716   1781.0000    163.0000      0.0000     98.0000     36.6822     25.2158   1531.3314      1.6732
   5631      1.6925     23.0055     53.1712   1781.0000    163.0000      0.0000     98.0000     36.6819     25.2156   1531.3312      1.6780
   5632      1.7348     23.0055     53.1698   1781.0000    163.0000      0.0000     98.0000     36.6808     25.2149   1531.3307      1.7199
   5633      1.7211     23.0055     53.1701   1781.0000    163.0000      0.0000     98.0000     36.6810     25.2150   1531.3308      1.7063
   5634      1.7521     23.0055     53.1703   1781.0000    163.0000      0.0000     98.0000     36.6812     25.2153   1531.3314      1.7371
   5635      1.8103     23.0050     53.1701   1781.0000    163.0000      0.0000     98.0000     36.6814     25.2158   1531.3313      1.7948
   5636      1.8456     23.0055     53.1699   1781.0000    163.0000      0.0000     98.0000     36.6808     25.2154   1531.3326      1.8298
   5637      1.8277     23.0055     53.1698   1781.0000    163.0000      0.0000     98.0000     36.6807     25.2153   1531.3323      1.8120
   5638      1.8561     23.0055     53.1705   1781.0000    163.0000      0.0000     98.0000     36.6813     25.2158   1531.3333      1.8402
   5639      1.8340     23.0055     53.1709   1781.0000    163.0000      0.0000     98.0000     36.6816     25.2160   1531.3334      1.8183
   5640      1.8206     23.0050     53.1712   1781.0000    163.0000      0.0000     75.0000     36.6823     25.2165   1531.3325      1.8050
   5641      1.8125     23.0050     53.1714   1781.0000    163.0000      0.0000     75.0000     36.6824     25.2166   1531.3325      1.7970
   5642      1.8469     23.0050     53.1719   1781.0000    163.0000      0.0000     75.0000     36.6828     25.2170   1531.3335      1.8311
   5643      1.8285     23.0050     53.1722   1781.0000    163.0000      0.0000     75.0000     36.6830     25.2171   1531.3335      1.8128
   5644      1.8566     23.0050     53.1720   1781.0000    163.0000      0.0000     75.0000     36.6828     25.2171   1531.3337      1.8407
   5645      1.8737     23.0050     53.1714   1776.0000    163.0000      0.0000     97.0000     36.6824     25.2169   1531.3336      1.8576
   5646      1.9234     23.0045     53.1711   1776.0000    163.0000      0.0000     97.0000     36.6826     25.2174   1531.3333      1.9069
   5647      1.9142     23.0045     53.1705   1776.0000    163.0000      0.0000     97.0000     36.6821     25.2170   1531.3326      1.8978
   5648      1.9086     23.0040     53.1710   1776.0000    163.0000      0.0000     97.0000     36.6829     25.2177   1531.3322      1.8922
   5649      1.9052     23.0040     53.1708   1776.0000    163.0000      0.0000     97.0000     36.6828     25.2176   1531.3319      1.8889
   5650      1.9032     23.0040     53.1704   1776.0000    163.0000      0.0000     97.0000     36.6824     25.2173   1531.3315      1.8868
   5651      1.9019     23.0040     53.1701   1776.0000    163.0000      0.0000     97.0000     36.6822     25.2171   1531.3313      1.8856
   5652      1.8225     23.0040     53.1703   1776.0000    163.0000      0.0000     97.0000     36.6824     25.2169   1531.3301      1.8068
   5653      1.8136     23.0035     53.1708   1776.0000    163.0000      0.0000     97.0000     36.6832     25.2177   1531.3296      1.7981
   5654      1.7689     23.0035     53.1707   1776.0000    163.0000      0.0000     97.0000     36.6832     25.2174   1531.3289      1.7537
   5655      1.7418     23.0035     53.1707   1777.0000    163.0000      0.0000     97.0000     36.6831     25.2173   1531.3284      1.7269
   5656      1.6860     23.0035     53.1707   1777.0000    163.0000      0.0000     97.0000     36.6831     25.2171   1531.3274      1.6715
   5657      1.6522     23.0035     53.1710   1777.0000    163.0000      0.0000     97.0000     36.6834     25.2172   1531.3271      1.6380
   5658      1.5923     23.0035     53.1721   1777.0000    163.0000      0.0000     97.0000     36.6843     25.2175   1531.3270      1.5786
   5659      1.5560     23.0035     53.1727   1777.0000    163.0000      0.0000     97.0000     36.6847     25.2177   1531.3270      1.5426
   5660      1.4946     23.0035     53.1727   1788.0000    163.0000      0.0000     86.0000     36.6847     25.2175   1531.3259      1.4818
   5661      1.4574     23.0035     53.1723   1788.0000    163.0000      0.0000     86.0000     36.6844     25.2171   1531.3251      1.4449
   5662      1.4348     23.0040     53.1712   1788.0000    163.0000      0.0000     86.0000     36.6832     25.2159   1531.3246      1.4225
   5663      1.4211     23.0040     53.1718   1788.0000    163.0000      0.0000     86.0000     36.6837     25.2162   1531.3248      1.4089
   5664      1.3735     23.0040     53.1717   1788.0000    163.0000      0.0000     86.0000     36.6836     25.2160   1531.3240      1.3617
   5665      1.3446     23.0040     53.1713   1788.0000    163.0000      0.0000     86.0000     36.6833     25.2156   1531.3231      1.3330
   5666      1.3270     23.0040     53.1706   1788.0000    163.0000      0.0000     86.0000     36.6828     25.2151   1531.3223      1.3156
   5667      1.2770     23.0040     53.1702   1788.0000    163.0000      0.0000     86.0000     36.6825     25.2147   1531.3212      1.2661
   5668      1.2467     23.0040     53.1700   1788.0000    163.0000      0.0000     86.0000     36.6823     25.2144   1531.3204      1.2360
   5669      1.2283     23.0040     53.1698   1788.0000    163.0000      0.0000     86.0000     36.6822     25.2143   1531.3201      1.2178
   5670      1.1778     23.0040     53.1698   1791.0000    164.0000      0.0000     94.0000     36.6822     25.2140   1531.3191      1.1677
   5671      1.1472     23.0035     53.1697   1791.0000    164.0000      0.0000     94.0000     36.6826     25.2143   1531.3177      1.1374
   5672      1.1680     23.0030     53.1693   1791.0000    164.0000      0.0000     94.0000     36.6827     25.2146   1531.3169      1.1580
   5673      1.1806     23.0035     53.1694   1791.0000    164.0000      0.0000     94.0000     36.6823     25.2143   1531.3181      1.1705
   5674      1.1882     23.0030     53.1691   1791.0000    164.0000      0.0000     94.0000     36.6825     25.2146   1531.3171      1.1780
   5675      1.1929     23.0030     53.1685   1792.0000    163.0000      0.0000    571.0000     36.6821     25.2143   1531.3168      1.1826
   5676      1.1957     23.0030     53.1678   1792.0000    163.0000      0.0000    571.0000     36.6815     25.2138   1531.3162      1.1854
   5677      1.1974     23.0025     53.1673   1792.0000    163.0000      0.0000    571.0000     36.6815     25.2140   1531.3149      1.1871
   5678      1.1984     23.0030     53.1678   1792.0000    163.0000      0.0000    571.0000     36.6815     25.2139   1531.3162      1.1881
   5679      1.2777     23.0030     53.1681   1792.0000    163.0000      0.0000    571.0000     36.6817     25.2144   1531.3177      1.2668
   5680      1.3652     23.0030     53.1683   1792.0000    163.0000      0.0000    571.0000     36.6819     25.2149   1531.3193      1.3535
   5681      1.4576     23.0030     53.1684   1792.0000    163.0000      0.0000    571.0000     36.6819     25.2153   1531.3210      1.4451
   5682      1.4743     23.0030     53.1685   1792.0000    163.0000      0.0000    571.0000     36.6820     25.2154   1531.3213      1.4616
   5683      1.4844     23.0030     53.1686   1792.0000    163.0000      0.0000    571.0000     36.6820     25.2155   1531.3215      1.4717
   5684      1.5299     23.0030     53.1690   1792.0000    163.0000      0.0000    571.0000     36.6823     25.2159   1531.3226      1.5168
   5685      1.5575     23.0030     53.1692   1770.0000    163.0000      0.0000    137.0000     36.6825     25.2162   1531.3232      1.5441
   5686      1.6136     23.0030     53.1694   1770.0000    163.0000      0.0000    137.0000     36.6826     25.2165   1531.3243      1.5997
   5687      1.6476     23.0030     53.1695   1770.0000    163.0000      0.0000    137.0000     36.6826     25.2167   1531.3250      1.6334
   5688      1.7075     23.0030     53.1699   1770.0000    163.0000      0.0000    137.0000     36.6830     25.2172   1531.3263      1.6929
   5689      1.7833     23.0030     53.1698   1770.0000    163.0000      0.0000    137.0000     36.6829     25.2174   1531.3275      1.7680
   5690      1.8292     23.0030     53.1697   1762.0000    163.0000      0.0000     80.0000     36.6828     25.2176   1531.3281      1.8135
   5691      1.8571     23.0035     53.1697   1762.0000    163.0000      0.0000     80.0000     36.6823     25.2172   1531.3293      1.8411
   5692      1.8346     23.0035     53.1697   1762.0000    163.0000      0.0000     80.0000     36.6823     25.2171   1531.3290      1.8189
   5693      1.8603     23.0035     53.1700   1762.0000    163.0000      0.0000     80.0000     36.6826     25.2174   1531.3297      1.8444
   5694      1.8759     23.0035     53.1707   1762.0000    163.0000      0.0000     80.0000     36.6831     25.2178   1531.3306      1.8599
   5695      1.8854     23.0035     53.1710   1762.0000    163.0000      0.0000     80.0000     36.6834     25.2181   1531.3311      1.8692
   5696      1.8518     23.0030     53.1713   1762.0000    163.0000      0.0000     80.0000     36.6840     25.2186   1531.3298      1.8359
   5697      1.8314     23.0030     53.1714   1762.0000    163.0000      0.0000     80.0000     36.6841     25.2186   1531.3296      1.8157
   5698      1.8191     23.0035     53.1719   1762.0000    163.0000      0.0000     80.0000     36.6840     25.2183   1531.3307      1.8035
   5699      1.8509     23.0035     53.1718   1762.0000    163.0000      0.0000     80.0000     36.6839     25.2184   1531.3311      1.8350
   5700      1.8309     23.0035     53.1717   1765.0000    163.0000      0.0000     90.0000     36.6839     25.2183   1531.3307      1.8152
   5701      1.8187     23.0035     53.1717   1765.0000    163.0000      0.0000     90.0000     36.6839     25.2182   1531.3304      1.8031
   5702      1.7327     23.0035     53.1721   1765.0000    163.0000      0.0000     90.0000     36.6842     25.2181   1531.3293      1.7178
   5703      1.6805     23.0035     53.1719   1765.0000    163.0000      0.0000     90.0000     36.6841     25.2178   1531.3284      1.6661
   5704      1.6488     23.0035     53.1718   1765.0000    163.0000      0.0000     90.0000     36.6840     25.2176   1531.3278      1.6347
   5705      1.6296     23.0035     53.1717   1779.0000    163.0000      0.0000     90.0000     36.6840     25.2175   1531.3274      1.6156
   5706      1.6180     23.0035     53.1713   1779.0000    163.0000      0.0000     90.0000     36.6836     25.2172   1531.3268      1.6041
   5707      1.6109     23.0035     53.1706   1779.0000    163.0000      0.0000     90.0000     36.6831     25.2167   1531.3262      1.5971
   5708      1.6066     23.0035     53.1702   1779.0000    163.0000      0.0000     90.0000     36.6828     25.2165   1531.3258      1.5928
   5709      1.5647     23.0035     53.1700   1779.0000    163.0000      0.0000     90.0000     36.6827     25.2162   1531.3248      1.5512
   5710      1.5392     23.0030     53.1695   1779.0000    163.0000      0.0000     90.0000     36.6827     25.2162   1531.3231      1.5260
   5711      1.4844     23.0030     53.1691   1779.0000    163.0000      0.0000     90.0000     36.6824     25.2158   1531.3220      1.4717
   5712      1.4512     23.0035     53.1693   1779.0000    163.0000      0.0000     90.0000     36.6822     25.2153   1531.3224      1.4388
   5713      1.4311     23.0035     53.1698   1779.0000    163.0000      0.0000     90.0000     36.6826     25.2155   1531.3225      1.4188
   5714      1.4188     23.0030     53.1701   1779.0000    163.0000      0.0000     90.0000     36.6832     25.2161   1531.3218      1.4067
   5715      1.3721     23.0030     53.1703   1787.0000    163.0000      0.0000    102.0000     36.6834     25.2161   1531.3212      1.3603
   5716      1.3437     23.0030     53.1705   1787.0000    163.0000      0.0000    102.0000     36.6835     25.2160   1531.3208      1.3322
   5717      1.3265     23.0030     53.1701   1787.0000    163.0000      0.0000    102.0000     36.6833     25.2158   1531.3203      1.3151
   5718      1.3161     23.0030     53.1703   1787.0000    163.0000      0.0000    102.0000     36.6834     25.2158   1531.3203      1.3048
   5719      1.3098     23.0030     53.1704   1787.0000    163.0000      0.0000    102.0000     36.6835     25.2159   1531.3203      1.2985
   5720      1.3059     23.0030     53.1701   1777.0000    164.0000      0.0000     80.0000     36.6833     25.2157   1531.3199      1.2947
   5721      1.2642     23.0025     53.1695   1777.0000    164.0000      0.0000     80.0000     36.6832     25.2156   1531.3180      1.2534
   5722      1.2390     23.0025     53.1680   1777.0000    164.0000      0.0000     80.0000     36.6821     25.2146   1531.3162      1.2283
   5723      1.2236     23.0025     53.1682   1777.0000    164.0000      0.0000     80.0000     36.6822     25.2147   1531.3162      1.2131
   5724      1.2143     23.0025     53.1684   1777.0000    164.0000      0.0000     80.0000     36.6824     25.2147   1531.3162      1.2039
   5725      1.2480     23.0030     53.1681   1777.0000    164.0000      0.0000     80.0000     36.6817     25.2142   1531.3173      1.2373
   5726      1.2685     23.0025     53.1679   1777.0000    164.0000      0.0000     80.0000     36.6820     25.2147   1531.3167      1.2576
   5727      1.2415     23.0025     53.1674   1777.0000    164.0000      0.0000     80.0000     36.6816     25.2143   1531.3158      1.2309
   5728      1.2252     23.0025     53.1675   1777.0000    164.0000      0.0000     80.0000     36.6817     25.2142   1531.3156      1.2147
   5729      1.2153     23.0025     53.1679   1777.0000    164.0000      0.0000     80.0000     36.6820     25.2145   1531.3158      1.2049
   5730      1.2486     23.0025     53.1682   1765.0000    163.0000      0.0000    176.0000     36.6822     25.2148   1531.3165      1.2379
   5731      1.2688     23.0025     53.1684   1765.0000    163.0000      0.0000    176.0000     36.6823     25.2149   1531.3170      1.2580
   5732      1.2811     23.0025     53.1685   1765.0000    163.0000      0.0000    176.0000     36.6824     25.2151   1531.3173      1.2701
   5733      1.3279     23.0030     53.1693   1765.0000    163.0000      0.0000    176.0000     36.6826     25.2153   1531.3196      1.3165
   5734      1.3956     23.0030     53.1694   1765.0000    163.0000      0.0000    176.0000     36.6827     25.2156   1531.3208      1.3836
   5735      1.4367     23.0030     53.1695   1755.0000    164.0000      0.0000     98.0000     36.6827     25.2158   1531.3215      1.4244
   5736      1.4616     23.0030     53.1696   1755.0000    164.0000      0.0000     98.0000     36.6828     25.2160   1531.3220      1.4491
   5737      1.4767     23.0030     53.1692   1755.0000    164.0000      0.0000     98.0000     36.6825     25.2158   1531.3219      1.4640
   5738      1.5252     23.0030     53.1694   1755.0000    164.0000      0.0000     98.0000     36.6826     25.2161   1531.3229      1.5121
   5739      1.5546     23.0030     53.1699   1755.0000    164.0000      0.0000     98.0000     36.6830     25.2165   1531.3237      1.5413
   5740      1.5725     23.0030     53.1702   1755.0000    164.0000      0.0000     98.0000     36.6832     25.2168   1531.3243      1.5590
   5741      1.5833     23.0035     53.1707   1755.0000    164.0000      0.0000     98.0000     36.6832     25.2167   1531.3258      1.5697
   5742      1.5899     23.0035     53.1711   1755.0000    164.0000      0.0000     98.0000     36.6835     25.2169   1531.3262      1.5762
   5743      1.6332     23.0035     53.1709   1755.0000    164.0000      0.0000     98.0000     36.6833     25.2170   1531.3268      1.6192
   5744      1.6595     23.0035     53.1704   1755.0000    164.0000      0.0000     98.0000     36.6829     25.2168   1531.3268      1.6453
   5745      1.6754     23.0035     53.1705   1754.0000    164.0000      0.0000     90.0000     36.6830     25.2169   1531.3271      1.6611
   5746      1.7244     23.0040     53.1709   1754.0000    164.0000      0.0000     90.0000     36.6829     25.2169   1531.3291      1.7097
   5747      1.7935     23.0040     53.1724   1754.0000    164.0000      0.0000     90.0000     36.6840     25.2181   1531.3314      1.7781
   5748      1.7961     23.0050     53.1741   1754.0000    164.0000      0.0000     90.0000     36.6845     25.2181   1531.3345      1.7807
   5749      1.8370     23.0060     53.1755   1754.0000    164.0000      0.0000     90.0000     36.6847     25.2182   1531.3380      1.8212
   5750      1.8618     23.0070     53.1767   1763.0000    164.0000      0.0000     76.0000     36.6848     25.2181   1531.3411      1.8458
   5751      1.8768     23.0080     53.1779   1763.0000    164.0000      0.0000     76.0000     36.6849     25.2179   1531.3440      1.8607
   5752      1.8859     23.0085     53.1786   1763.0000    164.0000      0.0000     76.0000     36.6850     25.2179   1531.3455      1.8698
   5753      1.8915     23.0090     53.1794   1763.0000    164.0000      0.0000     76.0000     36.6852     25.2179   1531.3470      1.8752
   5754      1.9342     23.0095     53.1799   1763.0000    164.0000      0.0000     76.0000     36.6852     25.2179   1531.3490      1.9176
   5755      1.9994     23.0105     53.1802   1763.0000    164.0000      0.0000     76.0000     36.6846     25.2175   1531.3519      1.9823
   5756      1.9996     23.0105     53.1807   1763.0000    164.0000      0.0000     76.0000     36.6850     25.2178   1531.3524      1.9825
   5757      1.9604     23.0110     53.1811   1763.0000    164.0000      0.0000     76.0000     36.6849     25.2174   1531.3529      1.9436
   5758      1.9760     23.0115     53.1813   1763.0000    164.0000      0.0000     76.0000     36.6846     25.2171   1531.3541      1.9591
   5759      1.9854     23.0120     53.1810   1763.0000    164.0000      0.0000     76.0000     36.6840     25.2165   1531.3549      1.9684
   5760      1.9912     23.0125     53.1805   1770.0000    164.0000      0.0000    107.0000     36.6831     25.2158   1531.3553      1.9741
   5761      1.9946     23.0125     53.1794   1770.0000    164.0000      0.0000    107.0000     36.6823     25.2151   1531.3544      1.9775
   5762      1.9574     23.0125     53.1779   1770.0000    164.0000      0.0000    107.0000     36.6811     25.2141   1531.3525      1.9406
   5763      1.9742     23.0120     53.1770   1770.0000    164.0000      0.0000    107.0000     36.6808     25.2141   1531.3513      1.9572
   5764      1.9450     23.0115     53.1765   1770.0000    164.0000      0.0000    107.0000     36.6809     25.2141   1531.3495      1.9283
   5765      1.9273     23.0110     53.1757   1771.0000    164.0000      0.0000     90.0000     36.6807     25.2141   1531.3478      1.9108
   5766      1.9165     23.0105     53.1749   1771.0000    164.0000      0.0000     90.0000     36.6805     25.2140   1531.3461      1.9001
   5767      1.9494     23.0095     53.1736   1771.0000    164.0000      0.0000     90.0000     36.6803     25.2143   1531.3440      1.9327
   5768      1.9300     23.0090     53.1736   1771.0000    164.0000      0.0000     90.0000     36.6807     25.2147   1531.3428      1.9134
   5769      1.9182     23.0085     53.1736   1771.0000    164.0000      0.0000     90.0000     36.6812     25.2151   1531.3418      1.9017
   5770      1.9110     23.0080     53.1732   1771.0000    164.0000      0.0000     90.0000     36.6813     25.2153   1531.3406      1.8946
   5771      1.9067     23.0075     53.1730   1771.0000    164.0000      0.0000     90.0000     36.6815     25.2156   1531.3395      1.8903
   5772      1.9041     23.0070     53.1728   1771.0000    164.0000      0.0000     90.0000     36.6818     25.2160   1531.3385      1.8877
   5773      1.9025     23.0060     53.1728   1771.0000    164.0000      0.0000     90.0000     36.6826     25.2169   1531.3368      1.8861
   5774      1.9408     23.0060     53.1723   1771.0000    164.0000      0.0000     90.0000     36.6822     25.2168   1531.3370      1.9242
   5775      1.9641     23.0055     53.1720   1778.0000    164.0000      0.0000     82.0000     36.6824     25.2172   1531.3364      1.9473
   5776      1.9782     23.0050     53.1719   1778.0000    164.0000      0.0000     82.0000     36.6827     25.2176   1531.3357      1.9613
   5777      1.9475     23.0045     53.1718   1778.0000    164.0000      0.0000     82.0000     36.6831     25.2179   1531.3342      1.9307
   5778      1.9288     23.0045     53.1721   1778.0000    164.0000      0.0000     82.0000     36.6833     25.2180   1531.3342      1.9122
   5779      1.9175     23.0045     53.1723   1778.0000    164.0000      0.0000     82.0000     36.6835     25.2181   1531.3342      1.9010
   5780      1.9106     23.0040     53.1724   1771.0000    164.0000      0.0000    161.0000     36.6840     25.2186   1531.3334      1.8942
   5781      1.9064     23.0040     53.1717   1771.0000    164.0000      0.0000    161.0000     36.6835     25.2181   1531.3328      1.8901
   5782      1.8645     23.0040     53.1709   1771.0000    164.0000      0.0000    161.0000     36.6828     25.2175   1531.3313      1.8486
   5783      1.8392     23.0040     53.1716   1771.0000    164.0000      0.0000    161.0000     36.6834     25.2178   1531.3315      1.8234
   5784      1.8237     23.0040     53.1716   1771.0000    164.0000      0.0000    161.0000     36.6834     25.2177   1531.3313      1.8081
   5785      1.7751     23.0040     53.1716   1771.0000    164.0000      0.0000    161.0000     36.6834     25.2175   1531.3304      1.7598
   5786      1.7455     23.0040     53.1716   1771.0000    164.0000      0.0000    161.0000     36.6834     25.2174   1531.3300      1.7306
   5787      1.7276     23.0040     53.1720   1771.0000    164.0000      0.0000    161.0000     36.6838     25.2176   1531.3301      1.7128
   5788      1.7561     23.0040     53.1723   1771.0000    164.0000      0.0000    161.0000     36.6839     25.2178   1531.3307      1.7410
   5789      1.7340     23.0040     53.1724   1771.0000    164.0000      0.0000    161.0000     36.6840     25.2178   1531.3304      1.7192
   5790      1.7206     23.0040     53.1725   1779.0000    164.0000      0.0000     86.0000     36.6841     25.2178   1531.3303      1.7059
   5791      1.6732     23.0040     53.1721   1779.0000    164.0000      0.0000     86.0000     36.6839     25.2174   1531.3292      1.6588
   5792      1.6444     23.0040     53.1716   1779.0000    164.0000      0.0000     86.0000     36.6834     25.2170   1531.3282      1.6303
   5793      1.5876     23.0040     53.1708   1779.0000    164.0000      0.0000     86.0000     36.6828     25.2163   1531.3268      1.5740
   5794      1.5925     23.0040     53.1703   1779.0000    164.0000      0.0000     86.0000     36.6825     25.2160   1531.3264      1.5788
   5795      1.5954     23.0035     53.1701   1789.0000    163.0000      0.0000     95.0000     36.6827     25.2163   1531.3254      1.5817
   5796      1.5579     23.0035     53.1695   1789.0000    163.0000      0.0000     95.0000     36.6823     25.2159   1531.3243      1.5445
   5797      1.4958     23.0035     53.1684   1789.0000    163.0000      0.0000     95.0000     36.6814     25.2149   1531.3224      1.4829
   5798      1.4581     23.0035     53.1693   1789.0000    163.0000      0.0000     95.0000     36.6821     25.2153   1531.3225      1.4456
   5799      1.4352     23.0035     53.1698   1789.0000    163.0000      0.0000     95.0000     36.6825     25.2155   1531.3226      1.4229
   5800      1.4607     23.0035     53.1701   1789.0000    163.0000      0.0000     95.0000     36.6828     25.2158   1531.3232      1.4482
   5801      1.4762     23.0035     53.1703   1789.0000    163.0000      0.0000     95.0000     36.6829     25.2160   1531.3237      1.4635
   5802      1.4462     23.0035     53.1700   1789.0000    163.0000      0.0000     95.0000     36.6827     25.2157   1531.3230      1.4338
   5803      1.4280     23.0035     53.1707   1789.0000    163.0000      0.0000     95.0000     36.6832     25.2160   1531.3232      1.4158
   5804      1.4170     23.0035     53.1710   1789.0000    163.0000      0.0000     95.0000     36.6835     25.2162   1531.3234      1.4048
   5805      1.4103     23.0035     53.1709   1785.0000    164.0000      0.0000    109.0000     36.6834     25.2161   1531.3231      1.3982
   5806      1.4063     23.0035     53.1708   1785.0000    164.0000      0.0000    109.0000     36.6833     25.2160   1531.3230      1.3942
   5807      1.4038     23.0035     53.1703   1785.0000    164.0000      0.0000    109.0000     36.6830     25.2157   1531.3225      1.3918
   5808      1.4416     23.0035     53.1697   1785.0000    164.0000      0.0000    109.0000     36.6824     25.2155   1531.3225      1.4293
   5809      1.4646     23.0035     53.1693   1785.0000    164.0000      0.0000    109.0000     36.6821     25.2153   1531.3226      1.4520
   5810      1.4785     23.0035     53.1690   1788.0000    164.0000      0.0000    132.0000     36.6819     25.2152   1531.3226      1.4659
   5811      1.4870     23.0035     53.1685   1788.0000    164.0000      0.0000    132.0000     36.6815     25.2150   1531.3223      1.4742
   5812      1.5314     23.0035     53.1673   1788.0000    164.0000      0.0000    132.0000     36.6806     25.2145   1531.3220      1.5183
   5813      1.5191     23.0035     53.1686   1788.0000    164.0000      0.0000    132.0000     36.6816     25.2152   1531.3230      1.5060
   5814      1.5116     23.0040     53.1694   1788.0000    164.0000      0.0000    132.0000     36.6818     25.2152   1531.3243      1.4986
   5815      1.5464     23.0040     53.1699   1788.0000    164.0000      0.0000    132.0000     36.6822     25.2156   1531.3253      1.5331
   5816      1.5675     23.0040     53.1702   1788.0000    164.0000      0.0000    132.0000     36.6824     25.2158   1531.3259      1.5540
   5817      1.5803     23.0040     53.1704   1788.0000    164.0000      0.0000    132.0000     36.6825     25.2160   1531.3263      1.5667
   5818      1.5880     23.0040     53.1709   1788.0000    164.0000      0.0000    132.0000     36.6829     25.2163   1531.3268      1.5744
   5819      1.5927     23.0040     53.1708   1788.0000    164.0000      0.0000    132.0000     36.6828     25.2163   1531.3268      1.5791
   5820      1.6349     23.0040     53.1703   1775.0000    163.0000      0.0000     79.0000     36.6825     25.2162   1531.3271      1.6209
   5821      1.6605     23.0040     53.1700   1775.0000    163.0000      0.0000     79.0000     36.6822     25.2161   1531.3273      1.6463
   5822      1.6761     23.0045     53.1703   1775.0000    163.0000      0.0000     79.0000     36.6820     25.2159   1531.3285      1.6617
   5823      1.6855     23.0040     53.1704   1775.0000    163.0000      0.0000     79.0000     36.6825     25.2165   1531.3280      1.6710
   5824      1.6912     23.0040     53.1705   1775.0000    163.0000      0.0000     79.0000     36.6826     25.2165   1531.3281      1.6767
   5825      1.6947     23.0045     53.1705   1760.0000    164.0000      0.0000    103.0000     36.6822     25.2161   1531.3291      1.6801
   5826      1.7361     23.0045     53.1702   1760.0000    164.0000      0.0000    103.0000     36.6819     25.2161   1531.3295      1.7212
   5827      1.7612     23.0045     53.1692   1760.0000    164.0000      0.0000    103.0000     36.6811     25.2156   1531.3290      1.7461
   5828      1.7765     23.0045     53.1701   1760.0000    164.0000      0.0000    103.0000     36.6819     25.2162   1531.3301      1.7613
   5829      1.7857     23.0045     53.1707   1760.0000    164.0000      0.0000    103.0000     36.6823     25.2166   1531.3307      1.7704
   5830      1.7914     23.0050     53.1711   1760.0000    164.0000      0.0000    103.0000     36.6822     25.2164   1531.3319      1.7760
   5831      1.7948     23.0050     53.1713   1760.0000    164.0000      0.0000    103.0000     36.6823     25.2165   1531.3322      1.7794
   5832      1.7968     23.0055     53.1718   1760.0000    164.0000      0.0000    103.0000     36.6823     25.2163   1531.3335      1.7814
   5833      1.7981     23.0055     53.1725   1760.0000    164.0000      0.0000    103.0000     36.6829     25.2168   1531.3341      1.7826
   5834      1.7988     23.0055     53.1730   1760.0000    164.0000      0.0000    103.0000     36.6832     25.2170   1531.3345      1.7834
   5835      1.7993     23.0055     53.1732   1763.0000    164.0000      0.0000    199.0000     36.6834     25.2172   1531.3347      1.7839
   5836      1.7996     23.0055     53.1734   1763.0000    164.0000      0.0000    199.0000     36.6835     25.2173   1531.3348      1.7841
   5837      1.7997     23.0055     53.1739   1763.0000    164.0000      0.0000    199.0000     36.6839     25.2176   1531.3352      1.7843
   5838      1.7998     23.0055     53.1742   1763.0000    164.0000      0.0000    199.0000     36.6841     25.2177   1531.3354      1.7844
   5839      1.7999     23.0060     53.1740   1763.0000    164.0000      0.0000    199.0000     36.6836     25.2172   1531.3362      1.7845
   5840      1.7999     23.0060     53.1734   1774.0000    164.0000      0.0000     98.0000     36.6832     25.2168   1531.3357      1.7845
   5841      1.8393     23.0060     53.1731   1774.0000    164.0000      0.0000     98.0000     36.6829     25.2168   1531.3361      1.8235
   5842      1.8632     23.0060     53.1725   1774.0000    164.0000      0.0000     98.0000     36.6824     25.2166   1531.3359      1.8472
